Permutation Chi-Sq km10__FREE km11__FREE km12__FREE km13__FREE km14__FREE km15__FREE km16__FREE km17__FREE km18__FREE km19__FREE km1__FREE km20__FREE km21__FREE km22__FREE km23__FREE km24__FREE km2__FREE km3__FREE km9__FREE kp10__FREE kp11__FREE kp12__FREE kp13__FREE kp14__FREE kp15__FREE kp17__FREE kp18__FREE kp19__FREE kp1__FREE kp20__FREE kp21__FREE kp22__FREE kp23__FREE kp24__FREE kp2__FREE kp3__FREE kp9__FREE
gen1554perm88 0.2860378796363466 5.32639689e-02 1.19000188e-02 1.54577331e-01 1.55451565e-01 1.04769758e-01 1.14904024e-01 3.02577367e-03 6.85428103e-02 2.30506553e+00 8.78289595e-02 5.03194772e-03 3.87889228e-02 2.59830993e-01 8.56869962e-01 7.19681192e-03 1.41020703e-03 2.98327930e-01 7.09272344e-01 2.10126245e+01 1.17705544e-06 3.20358917e-05 2.89794047e-08 1.04608133e-04 3.27229373e+00 2.47197845e-08 3.53078161e-06 1.75343155e-08 5.10989173e-07 8.75838522e-05 7.46190610e-09 7.30991163e-08 1.06215415e-08 3.57894442e-06 4.78336060e-04 1.60595098e-05 9.21049661e-02 1.12101961e-08
gen1554perm126 0.2861072855939240 5.32639689e-02 1.23034372e-02 1.67365976e-01 1.68421416e-01 1.04769758e-01 1.15369985e-01 3.02577367e-03 7.00286369e-02 2.37411536e+00 8.78289595e-02 5.35296635e-03 3.78494460e-02 2.54647442e-01 1.10805499e+00 6.08602369e-03 1.56781600e-03 3.22657549e-01 7.09272344e-01 2.07756161e+01 1.15702453e-06 3.24102006e-05 3.02654333e-08 1.04608133e-04 3.47732780e+00 2.42965952e-08 3.31535292e-06 1.75124497e-08 5.10989173e-07 1.26330972e-04 9.06455469e-09 8.65672795e-08 8.97312537e-09 3.57894442e-06 4.40533319e-04 1.60371158e-05 9.21049661e-02 9.51195999e-09
gen1554perm63 0.2862685402207979 5.32639689e-02 1.30192075e-02 1.66044631e-01 1.30544631e-01 1.07084029e-01 1.15038108e-01 3.17892144e-03 6.45426735e-02 2.15967722e+00 8.97833341e-02 5.35296635e-03 3.90807610e-02 2.63469745e-01 1.07604854e+00 7.43943868e-03 1.41020703e-03 2.99032383e-01 7.09272344e-01 2.01133289e+01 1.23574757e-06 3.20837815e-05 2.98153244e-08 1.04608133e-04 3.22515409e+00 2.15367234e-08 3.40471910e-06 1.71891810e-08 5.44154780e-07 1.26071481e-04 1.20960445e-08 8.25288236e-08 9.80618535e-09 3.57917925e-06 4.51839046e-04 1.60595098e-05 9.21049661e-02 1.04343696e-08
gen1554perm54 0.2863000848981526 5.32639689e-02 1.30902734e-02 1.66044631e-01 1.57618568e-01 1.25551171e-01 1.14112758e-01 3.02577367e-03 6.85428103e-02 2.37411536e+00 8.67174416e-02 5.44229709e-03 3.78494460e-02 2.59830993e-01 8.56869962e-01 6.91337679e-03 1.57934966e-03 2.97757680e-01 7.09272344e-01 1.97425637e+01 1.17705544e-06 3.46148137e-05 3.02654333e-08 1.08766715e-04 3.47732780e+00 2.47197845e-08 3.45141292e-06 1.75124497e-08 4.64680139e-07 1.14886347e-04 1.13859824e-08 7.30991163e-08 1.01662810e-08 3.61674514e-06 4.71000643e-04 1.48798770e-05 9.21049661e-02 1.12101961e-08
gen1554perm28 0.2863352433122905 5.32639689e-02 1.21856966e-02 1.75394196e-01 1.64958608e-01 1.08735430e-01 1.20082229e-01 3.02577367e-03 6.71577872e-02 2.17965706e+00 8.78289595e-02 5.35453532e-03 4.05672755e-02 2.60438703e-01 1.09583635e+00 7.49569684e-03 1.52488977e-03 2.97757680e-01 7.12014975e-01 2.05517773e+01 1.15702453e-06 3.24102006e-05 3.02654333e-08 1.04608133e-04 3.22965001e+00 2.23993536e-08 3.39194049e-06 1.75124497e-08 5.10989173e-07 9.54339429e-05 1.15145551e-08 8.25288236e-08 1.00505540e-08 3.57917925e-06 4.68644095e-04 1.60595098e-05 9.21049661e-02 1.06186294e-08
gen1554perm53 0.2865118618010951 5.32639689e-02 1.18048517e-02 1.60908856e-01 1.86897986e-01 1.04769758e-01 1.14112758e-01 3.02577367e-03 7.00286369e-02 2.39107119e+00 8.78289595e-02 5.35296635e-03 3.78494460e-02 2.59830993e-01 8.56869962e-01 6.08602369e-03 1.33939695e-03 2.97860847e-01 7.09603935e-01 2.10126245e+01 1.22718402e-06 3.32304880e-05 3.00875504e-08 9.66390489e-05 3.27229373e+00 2.45352514e-08 3.31535292e-06 1.98693449e-08 5.13915521e-07 1.09163710e-04 6.94874407e-09 8.25288236e-08 1.17521293e-08 3.57894442e-06 5.12945598e-04 1.60371158e-05 9.21049661e-02 1.17711360e-08
gen1554perm93 0.2865617789482488 5.32639689e-02 1.21856966e-02 1.66044631e-01 1.85423445e-01 1.24371119e-01 1.32592010e-01 3.02577367e-03 7.00286369e-02 2.37411536e+00 8.52802103e-02 5.42655272e-03 3.87889228e-02 2.54647442e-01 1.07604854e+00 6.08602369e-03 1.41020703e-03 2.74030141e-01 7.09603935e-01 1.94638078e+01 1.17705544e-06 3.24102006e-05 2.98153244e-08 1.00690303e-04 3.47732780e+00 2.56466792e-08 3.08070344e-06 1.75124497e-08 5.10989173e-07 9.38515657e-05 9.06455469e-09 6.73048203e-08 9.80618535e-09 3.57917925e-06 4.72731489e-04 1.60178616e-05 9.21049661e-02 1.17711360e-08
gen1554perm55 0.2866868010616266 5.32639689e-02 1.23314550e-02 1.66044631e-01 1.80752231e-01 1.04769758e-01 1.10394041e-01 3.02577367e-03 6.85428103e-02 2.15967722e+00 8.78289595e-02 5.00297009e-03 3.87889228e-02 2.58872957e-01 1.07604854e+00 6.72669370e-03 1.41020703e-03 2.99032383e-01 7.09272344e-01 1.80567297e+01 1.19705278e-06 3.24102006e-05 3.02654333e-08 9.66390489e-05 3.22515409e+00 2.65518965e-08 3.35984858e-06 2.42745587e-08 5.10989173e-07 1.14119782e-04 8.27493590e-09 8.53244946e-08 9.78187317e-09 3.57917925e-06 4.51839046e-04 1.71285765e-05 9.21049661e-02 1.01160066e-08
gen1554perm8 0.2868173054900742 5.32639689e-02 1.16765854e-02 1.66044631e-01 1.30544631e-01 1.07084029e-01 1.15038108e-01 3.02577367e-03 6.49875459e-02 2.05251291e+00 8.78289595e-02 5.35296635e-03 3.78593059e-02 2.63469745e-01 1.07604854e+00 7.08463551e-03 1.41020703e-03 2.97757680e-01 7.09272344e-01 2.26927247e+01 1.15702453e-06 3.22814246e-05 3.01162987e-08 8.99158010e-05 3.45912635e+00 2.15367234e-08 3.40471910e-06 1.54784260e-08 5.10989173e-07 8.30847561e-05 1.06940793e-08 6.73048203e-08 1.13519572e-08 3.57894442e-06 4.51839046e-04 1.51332211e-05 9.21049661e-02 1.12101961e-08
gen1554perm131 0.2868466686670390 5.32639689e-02 1.19988721e-02 1.68796865e-01 1.41786933e-01 1.23677219e-01 1.14112758e-01 3.07136995e-03 6.85428103e-02 2.39107119e+00 8.78289595e-02 4.95894560e-03 3.95806829e-02 2.85032658e-01 8.56869962e-01 7.92067898e-03 1.41020703e-03 2.97860847e-01 7.09272344e-01 2.07078756e+01 1.15702453e-06 3.24102006e-05 3.01162987e-08 9.90213573e-05 3.31779896e+00 2.56777562e-08 3.45164962e-06 1.75124497e-08 4.27736200e-07 1.14886347e-04 7.68267317e-09 7.34271143e-08 1.22421527e-08 3.66785637e-06 4.40533319e-04 1.60371158e-05 9.21049661e-02 1.03016768e-08
gen1554perm139 0.2868485483155088 5.32639689e-02 1.19988721e-02 1.57194194e-01 1.52090640e-01 1.14583905e-01 1.15369985e-01 3.02577367e-03 6.45426735e-02 2.39107119e+00 8.86158327e-02 5.35296635e-03 3.78494460e-02 2.63469745e-01 1.13272651e+00 7.32550995e-03 1.20662311e-03 2.97757680e-01 7.09603935e-01 2.12600159e+01 1.22309593e-06 3.40317106e-05 3.02654333e-08 1.01861744e-04 3.31779896e+00 2.24898504e-08 3.31535292e-06 1.54698560e-08 5.13915521e-07 1.14886347e-04 9.06455469e-09 7.30991163e-08 1.01662810e-08 3.61674514e-06 4.40533319e-04 1.60371158e-05 9.21049661e-02 1.03016768e-08
gen1554perm23 0.2870726041852131 5.28218233e-02 1.21856966e-02 1.71286927e-01 1.45260270e-01 1.07084029e-01 1.23356885e-01 3.10974530e-03 8.35611380e-02 2.31441248e+00 8.78289595e-02 5.35296635e-03 3.87889228e-02 2.56038507e-01 8.54612929e-01 6.61483075e-03 1.26335343e-03 2.78740061e-01 7.09603935e-01 2.02731098e+01 1.15702453e-06 3.24102006e-05 2.98153244e-08 9.66390489e-05 3.54225890e+00 2.45069640e-08 3.39194049e-06 1.75124497e-08 5.10989173e-07 1.14886347e-04 1.16972231e-08 6.65219001e-08 1.20110825e-08 3.61674514e-06 4.72161874e-04 1.60371158e-05 9.21049661e-02 1.12725617e-08
gen1554perm30 0.2879571007515504 5.32639689e-02 1.13285534e-02 1.66044631e-01 1.76127711e-01 1.20890609e-01 1.12423923e-01 3.11980085e-03 6.44121571e-02 2.39107119e+00 8.78289595e-02 5.35296635e-03 3.63819344e-02 2.54647442e-01 1.05003547e+00 7.92233418e-03 1.42476587e-03 2.99032383e-01 7.09603935e-01 2.12600159e+01 1.15702453e-06 2.91872569e-05 3.00967308e-08 9.54359157e-05 3.38027452e+00 2.56777562e-08 3.35984858e-06 2.09865196e-08 5.10989173e-07 1.16444686e-04 8.26091846e-09 8.25288236e-08 1.22421527e-08 3.61413659e-06 4.83242882e-04 1.60371158e-05 9.21049661e-02 1.25964209e-08
gen1554perm106 0.2879770868695362 5.32639689e-02 1.21856966e-02 1.61767081e-01 1.35855529e-01 1.13910380e-01 1.26273757e-01 3.02577367e-03 7.00286369e-02 2.19903954e+00 8.78289595e-02 5.63121249e-03 3.78494460e-02 2.63469745e-01 8.60403251e-01 7.88488223e-03 1.19638907e-03 2.97757680e-01 7.09272344e-01 2.03193563e+01 1.05384532e-06 3.27578783e-05 3.02654333e-08 1.08750460e-04 3.03626623e+00 2.62674764e-08 3.31535292e-06 1.78943357e-08 5.76961290e-07 1.06575221e-04 9.06455469e-09 6.98207529e-08 1.07820423e-08 3.61674514e-06 4.56211662e-04 1.60371158e-05 9.21049661e-02 1.03016768e-08
gen1554perm98 0.2880836716661921 5.32639689e-02 1.16334180e-02 1.67365976e-01 1.33589440e-01 1.07042317e-01 1.14112758e-01 2.89316371e-03 6.01745230e-02 2.43774362e+00 8.94488672e-02 5.26403831e-03 3.86899992e-02 2.56038507e-01 1.07604854e+00 6.27865588e-03 1.44970671e-03 2.97757680e-01 7.09603935e-01 2.12600159e+01 9.19404640e-07 3.22814246e-05 2.95590822e-08 1.01861744e-04 3.31779896e+00 2.15367234e-08 3.35984858e-06 1.61597385e-08 5.23191359e-07 8.56111648e-05 9.87761026e-09 7.30991163e-08 1.01662810e-08 3.57894442e-06 5.04135851e-04 1.59295090e-05 9.21308293e-02 1.16096222e-08
gen1554perm104 0.2884888372367404 5.32639689e-02 1.21856966e-02 1.54221168e-01 1.85423445e-01 1.07084029e-01 1.16343021e-01 3.02577367e-03 7.00286369e-02 2.19903954e+00 8.78289595e-02 5.46377479e-03 3.87889228e-02 2.58446126e-01 1.09583635e+00 7.92233418e-03 1.21051847e-03 2.97757680e-01 7.09272344e-01 2.16630371e+01 9.19205150e-07 3.06838891e-05 3.02654333e-08 9.87549326e-05 3.32273130e+00 2.13746889e-08 3.16667300e-06 1.90399598e-08 5.50321013e-07 1.36975267e-04 1.11453335e-08 8.08383685e-08 8.96260268e-09 3.61674514e-06 4.40533319e-04 1.61325391e-05 9.21049661e-02 1.17711360e-08
gen1554perm4 0.2886736192258030 5.32639689e-02 1.21856966e-02 1.61923910e-01 1.33589440e-01 9.04565271e-02 1.23356885e-01 3.04429595e-03 6.50430022e-02 2.19903954e+00 8.78289595e-02 5.30780492e-03 3.78494460e-02 2.56510791e-01 8.86580333e-01 7.35562995e-03 1.26335343e-03 2.97757680e-01 6.97970251e-01 2.01669254e+01 1.08146448e-06 3.24102006e-05 2.98153244e-08 1.12632767e-04 3.31779896e+00 1.99914026e-08 3.20113941e-06 1.66659349e-08 5.10989173e-07 8.09694118e-05 1.12424430e-08 7.30991163e-08 9.80618535e-09 3.57917925e-06 4.40533319e-04 1.64602961e-05 9.21049661e-02 1.17711360e-08
gen1554perm117 0.2888126001562613 5.09039274e-02 1.23034372e-02 1.56845418e-01 1.57153922e-01 1.25551171e-01 1.10192744e-01 3.10974530e-03 6.85428103e-02 2.39107119e+00 8.78289595e-02 5.13097826e-03 3.79989714e-02 2.40754411e-01 8.54612929e-01 5.63668150e-03 1.35503515e-03 2.97860847e-01 7.09272344e-01 2.17648988e+01 1.17705544e-06 3.20837815e-05 3.02654333e-08 1.08832616e-04 3.63451319e+00 2.42965952e-08 3.35984858e-06 1.58463819e-08 5.06391809e-07 1.14886347e-04 9.06455469e-09 8.46608656e-08 1.10390276e-08 3.57894442e-06 4.26227944e-04 1.60371158e-05 9.21049661e-02 1.12725617e-08
gen1554perm9 0.2888282188369101 5.32639689e-02 1.23314550e-02 1.59764480e-01 1.40863370e-01 1.07084029e-01 1.13201846e-01 2.90654584e-03 6.52076211e-02 2.12400809e+00 8.78289595e-02 5.35453532e-03 3.57791876e-02 2.79499129e-01 1.09583635e+00 6.72669370e-03 1.35659362e-03 2.97757680e-01 6.70702130e-01 2.16630371e+01 1.15702453e-06 3.20837815e-05 3.00967308e-08 1.04608133e-04 3.22515409e+00 2.59737515e-08 3.59617146e-06 1.69087380e-08 5.10989173e-07 1.14119782e-04 1.16972231e-08 8.48932103e-08 1.09199091e-08 3.57917925e-06 4.35100607e-04 1.61252025e-05 8.69722905e-02 1.26897160e-08
gen1554perm66 0.2898970583091057 5.32639689e-02 1.19000188e-02 1.66044631e-01 1.63226108e-01 1.23677219e-01 1.26507995e-01 3.10974530e-03 6.05231024e-02 2.39107119e+00 8.78289595e-02 4.66787127e-03 3.82577014e-02 2.46869844e-01 8.56869962e-01 6.74321976e-03 1.35503515e-03 2.97757680e-01 7.11045011e-01 2.21388383e+01 1.15702453e-06 3.24102006e-05 2.89820768e-08 9.90213573e-05 3.23896259e+00 2.34089880e-08 3.45164962e-06 1.94497980e-08 5.96196409e-07 1.14886347e-04 1.06940793e-08 7.30991163e-08 1.43913753e-08 3.57917925e-06 4.24569914e-04 1.60371158e-05 9.21049661e-02 9.64222093e-09
gen1554perm135 0.2899655541966059 5.32639689e-02 1.20266792e-02 1.66044631e-01 1.76127711e-01 1.01764075e-01 1.27495290e-01 2.98922879e-03 6.44121571e-02 2.07743087e+00 8.78289595e-02 5.35296635e-03 3.87889228e-02 2.54647442e-01 1.04596245e+00 7.92233418e-03 1.42476587e-03 2.99032383e-01 7.09603935e-01 2.03193563e+01 1.17677519e-06 3.20837815e-05 2.91027252e-08 9.14887667e-05 2.98341532e+00 2.63360140e-08 3.35984858e-06 2.09865196e-08 5.10989173e-07 8.77036396e-05 1.16972231e-08 8.25288236e-08 1.13917009e-08 3.61413659e-06 4.83242882e-04 1.60371158e-05 9.21049661e-02 1.01160066e-08
gen1554perm60 0.2907554023796133 5.23115318e-02 1.19988721e-02 1.61988924e-01 1.35855529e-01 1.17740161e-01 1.26507995e-01 3.04429595e-03 6.45426735e-02 2.06202382e+00 8.78289595e-02 5.17997917e-03 3.82577014e-02 2.46869844e-01 1.07604854e+00 6.99973830e-03 1.41020703e-03 2.97757680e-01 7.12571014e-01 2.21388383e+01 1.14893227e-06 3.24102006e-05 3.02654333e-08 9.35699687e-05 3.22515409e+00 2.34089880e-08 3.31487194e-06 2.11620292e-08 5.45053320e-07 8.42786295e-05 1.22642340e-08 6.73048203e-08 1.14112602e-08 3.57917925e-06 4.26227944e-04 1.60371158e-05 9.21049661e-02 9.53725847e-09
gen1554perm120 0.2914217856754983 5.09921039e-02 1.30192075e-02 1.61988924e-01 1.46604435e-01 1.16318013e-01 1.23356885e-01 3.02577367e-03 6.45426735e-02 2.15967722e+00 8.95909934e-02 5.25462706e-03 3.87889228e-02 2.66061729e-01 1.07604854e+00 7.59336193e-03 1.41020703e-03 2.97757680e-01 7.09603935e-01 2.16630371e+01 1.17705544e-06 3.24102006e-05 3.02654333e-08 1.07812119e-04 3.22515409e+00 2.47197845e-08 3.63946254e-06 1.92791102e-08 5.10989173e-07 1.14886347e-04 9.00302764e-09 7.45682294e-08 9.86022470e-09 3.57917925e-06 4.51839046e-04 1.60371158e-05 9.21049661e-02 1.08636179e-08
gen1554perm91 0.2920238162533935 5.32639689e-02 1.21856966e-02 1.71435429e-01 1.42685460e-01 1.11751068e-01 1.17269357e-01 3.02577367e-03 5.87751645e-02 2.19903954e+00 8.78289595e-02 5.41753532e-03 3.78494460e-02 2.44007821e-01 8.93360561e-01 6.61483075e-03 1.26335343e-03 2.97757680e-01 7.09272344e-01 2.22034814e+01 1.10015064e-06 3.05516683e-05 3.02749672e-08 9.77107457e-05 3.01911945e+00 2.62674764e-08 3.31535292e-06 1.94358711e-08 5.10989173e-07 1.02535461e-04 7.92639080e-09 6.98207529e-08 1.03165035e-08 3.72148321e-06 4.92335115e-04 1.60371158e-05 9.21049661e-02 9.27841285e-09
gen1554perm79 0.2921563478500789 5.32639689e-02 1.10743524e-02 1.42099190e-01 1.49374136e-01 1.27199762e-01 1.13322130e-01 3.02577367e-03 6.45426735e-02 2.53526353e+00 8.94488672e-02 5.13097826e-03 3.78494460e-02 2.59830993e-01 1.01927538e+00 6.08602369e-03 1.34889233e-03 3.26733103e-01 7.09603935e-01 2.12600159e+01 9.43491512e-07 3.20358917e-05 2.95590822e-08 9.87549326e-05 3.22515409e+00 2.08060895e-08 3.45164962e-06 1.75343155e-08 5.45053320e-07 1.14886347e-04 9.11768614e-09 7.61330643e-08 1.22421527e-08 3.57894442e-06 4.51839046e-04 1.60595098e-05 9.21308293e-02 1.16096222e-08
gen1554perm99 0.2923929526444570 5.32639689e-02 1.17303155e-02 1.61923910e-01 1.37960865e-01 1.07084029e-01 1.23356885e-01 3.07994319e-03 6.45426735e-02 1.98063046e+00 8.78289595e-02 5.35296635e-03 4.05947054e-02 2.56510791e-01 1.07604854e+00 5.99167853e-03 1.59543124e-03 2.97757680e-01 7.09272344e-01 2.05795495e+01 1.06697664e-06 3.46960219e-05 3.02654333e-08 1.00513616e-04 3.96993127e+00 2.13746889e-08 3.20113941e-06 2.07747507e-08 5.86794585e-07 8.09694118e-05 8.58698372e-09 8.38863744e-08 1.01428610e-08 3.57917925e-06 4.40625779e-04 1.60595098e-05 9.21049661e-02 1.03016768e-08
gen1554perm90 0.2924243834272311 5.32639689e-02 1.30192075e-02 1.79404182e-01 1.41604241e-01 1.04769758e-01 1.21333416e-01 3.04429595e-03 6.87777726e-02 2.16899910e+00 8.78289595e-02 4.77501265e-03 3.78494460e-02 2.63469745e-01 8.56869962e-01 7.51877147e-03 1.64439055e-03 2.97757680e-01 7.09272344e-01 2.10126245e+01 8.35954719e-07 3.24102006e-05 3.02654333e-08 9.35699687e-05 3.47732780e+00 2.71742566e-08 3.76439542e-06 1.94497980e-08 5.77187078e-07 8.09694118e-05 1.08325997e-08 8.07775091e-08 9.86022470e-09 3.57917925e-06 4.40533319e-04 1.60371158e-05 9.21049661e-02 9.43412804e-09
gen1554perm141 0.2927328324729310 5.56339310e-02 1.30192075e-02 1.59764480e-01 1.80752231e-01 1.05394888e-01 1.15369985e-01 3.02577367e-03 7.00286369e-02 2.19903954e+00 8.78289595e-02 5.34583867e-03 3.78494460e-02 2.56510791e-01 1.07604854e+00 6.96473247e-03 1.51502582e-03 2.97757680e-01 7.09603935e-01 1.98737680e+01 1.28356292e-06 3.24102006e-05 3.02654333e-08 1.04608133e-04 3.47732780e+00 2.11005083e-08 3.05918425e-06 2.12468667e-08 5.45053320e-07 1.26330972e-04 9.06455469e-09 8.13120235e-08 9.86022470e-09 3.57917925e-06 4.62918236e-04 1.68179792e-05 9.21049661e-02 1.17233736e-08
gen1554perm110 0.2927600443728015 5.32639689e-02 1.21856966e-02 1.61988924e-01 1.33589440e-01 1.07084029e-01 1.23356885e-01 3.02577367e-03 6.07678573e-02 2.16899910e+00 8.78289595e-02 5.26403831e-03 3.78494460e-02 2.56510791e-01 8.36653398e-01 6.01466141e-03 1.23739887e-03 2.73734561e-01 7.09272344e-01 2.05795495e+01 9.56659369e-07 3.20837815e-05 3.07891755e-08 9.87549326e-05 3.32273130e+00 2.13746889e-08 3.35984858e-06 2.12732859e-08 5.10989173e-07 9.75092859e-05 8.63703870e-09 8.38863744e-08 9.86022470e-09 3.57917925e-06 4.81035326e-04 1.60595098e-05 8.89283499e-02 1.28910393e-08
gen1554perm128 0.2930505341452929 5.52744309e-02 1.19000188e-02 1.66044631e-01 1.68622603e-01 1.07420565e-01 1.13322130e-01 3.22178722e-03 6.85428103e-02 2.39107119e+00 8.78289595e-02 5.35296635e-03 3.78494460e-02 2.59830993e-01 9.36119516e-01 6.30911707e-03 1.35296482e-03 2.97860847e-01 7.09272344e-01 2.10126245e+01 1.17705544e-06 3.20837815e-05 3.01162987e-08 9.66390489e-05 3.22515409e+00 2.42965952e-08 3.35984858e-06 1.75343155e-08 5.13915521e-07 1.14886347e-04 8.10412601e-09 7.61330643e-08 1.10390276e-08 3.71587554e-06 4.51839046e-04 1.60595098e-05 9.21049661e-02 1.12101961e-08
gen1554perm47 0.2930530767803523 5.32639689e-02 1.32599393e-02 1.61988924e-01 1.35855529e-01 1.04769758e-01 1.32592010e-01 3.02577367e-03 7.54169547e-02 2.16813461e+00 8.78289595e-02 5.35296635e-03 3.87889228e-02 2.60438703e-01 1.07604854e+00 8.04341032e-03 1.52488977e-03 2.96162638e-01 7.28096695e-01 2.30796949e+01 1.17705544e-06 3.30245238e-05 3.06303436e-08 1.04608133e-04 2.98341532e+00 2.63360140e-08 3.03574032e-06 2.09865196e-08 5.46516756e-07 9.54339429e-05 1.13433634e-08 7.80533226e-08 9.86022470e-09 3.57917925e-06 4.68644095e-04 1.60371158e-05 9.21049661e-02 1.32470675e-08
gen1554perm140 0.2940365052834633 5.32639689e-02 1.21856966e-02 1.67365976e-01 1.67827923e-01 1.04769758e-01 1.14112758e-01 3.02577367e-03 7.00286369e-02 2.39107119e+00 8.78289595e-02 4.95894560e-03 3.92076223e-02 2.51371487e-01 8.86580333e-01 7.88488223e-03 1.41020703e-03 2.74935811e-01 7.09603935e-01 2.22034814e+01 1.16189821e-06 3.24102006e-05 3.02654333e-08 1.16805820e-04 3.47732780e+00 2.47197845e-08 3.35984858e-06 1.75124497e-08 5.45053320e-07 8.09694118e-05 7.67340149e-09 7.07612414e-08 1.14340845e-08 3.42946541e-06 4.85167696e-04 1.60371158e-05 9.21049661e-02 9.65318421e-09
gen1554perm35 0.2949757028528795 5.32639689e-02 1.19988721e-02 1.75689410e-01 1.54966880e-01 1.04769758e-01 1.23356885e-01 3.07994319e-03 6.84655434e-02 2.39107119e+00 9.06001708e-02 5.35296635e-03 3.78494460e-02 2.59830993e-01 1.01765908e+00 6.01466141e-03 1.41020703e-03 2.97860847e-01 7.09272344e-01 2.05795495e+01 1.17705544e-06 3.20837815e-05 2.90908066e-08 1.04139420e-04 3.36132154e+00 2.47197845e-08 3.35984858e-06 1.96708903e-08 5.13915521e-07 1.12648559e-04 1.06940793e-08 7.80533226e-08 9.86022470e-09 3.29167625e-06 4.97350888e-04 1.60595098e-05 9.21049661e-02 1.03016768e-08
gen1554perm67 0.2952218854493472 5.32639689e-02 1.39361378e-02 1.66044631e-01 1.68622603e-01 1.13910380e-01 1.14112758e-01 2.94540865e-03 6.84325380e-02 2.23190458e+00 8.78289595e-02 4.97019492e-03 3.78494460e-02 2.89709652e-01 9.04259464e-01 6.99973830e-03 1.23076407e-03 2.97757680e-01 7.09272344e-01 2.22034814e+01 1.15702453e-06 3.24102006e-05 3.02654333e-08 9.66390489e-05 3.22515409e+00 2.47197845e-08 3.01051915e-06 1.75124497e-08 5.13915521e-07 1.14886347e-04 7.67340149e-09 7.61330643e-08 1.06988251e-08 3.61674514e-06 4.16008849e-04 1.60595098e-05 9.21049661e-02 1.12101961e-08
gen1554perm109 0.2971530456488089 5.32639689e-02 1.19988721e-02 1.58026737e-01 1.50938181e-01 1.18227215e-01 1.29061255e-01 3.07994319e-03 6.33450817e-02 2.19903954e+00 8.78289595e-02 5.55473566e-03 3.87889228e-02 2.67596407e-01 1.11979016e+00 6.08602369e-03 1.21051847e-03 2.97757680e-01 7.09272344e-01 2.29173430e+01 1.17705544e-06 3.24102006e-05 3.02654333e-08 9.57594615e-05 3.32273130e+00 2.13746889e-08 3.16667300e-06 1.96708903e-08 5.10989173e-07 1.12648559e-04 1.11480284e-08 6.98207529e-08 1.07994800e-08 3.72148321e-06 4.54247911e-04 1.48525790e-05 9.07781183e-02 1.11040291e-08
gen1554perm6 0.2971674142885461 5.32639689e-02 1.30192075e-02 1.67365976e-01 1.46604435e-01 1.07084029e-01 1.30199648e-01 3.04429595e-03 6.50430022e-02 2.19903954e+00 8.22986020e-02 5.24544966e-03 3.78494460e-02 2.49486660e-01 9.21129771e-01 7.18257557e-03 1.45148254e-03 2.97757680e-01 7.09603935e-01 1.80567297e+01 1.08146448e-06 3.24102006e-05 3.02654333e-08 1.12632767e-04 2.95780200e+00 2.20983101e-08 3.27355883e-06 1.94497980e-08 5.45053320e-07 8.09694118e-05 1.18630600e-08 7.44248192e-08 1.07820423e-08 3.57917925e-06 4.58798114e-04 1.59295090e-05 9.21049661e-02 1.04684524e-08
gen1554perm85 0.2980348488680479 5.28218233e-02 1.16334180e-02 1.50830243e-01 1.33589440e-01 1.14111730e-01 1.23356885e-01 3.02577367e-03 6.56280403e-02 2.13416287e+00 8.86158327e-02 5.82892073e-03 3.63819344e-02 2.56510791e-01 1.23545432e+00 6.61483075e-03 1.32173053e-03 2.97757680e-01 7.09457044e-01 1.91713546e+01 9.42180793e-07 3.24102006e-05 3.02654333e-08 9.98067680e-05 3.47732780e+00 2.11355729e-08 3.22017574e-06 1.82605525e-08 5.10989173e-07 1.11470983e-04 8.26091846e-09 7.39141955e-08 1.14340845e-08 3.61674514e-06 4.72161874e-04 1.60371158e-05 9.21049661e-02 1.08177798e-08
gen1554perm56 0.2986725581488395 5.32639689e-02 1.30192075e-02 1.59764480e-01 1.47245417e-01 9.42125616e-02 1.23356885e-01 3.18797098e-03 6.85428103e-02 2.39107119e+00 8.78289595e-02 5.35453532e-03 3.78494460e-02 2.79499129e-01 9.14991904e-01 7.92233418e-03 1.41020703e-03 3.22123586e-01 7.09603935e-01 2.16630371e+01 1.11762592e-06 3.40944257e-05 3.02654333e-08 1.04608133e-04 3.22515409e+00 2.61708239e-08 3.35984858e-06 2.09316625e-08 5.57846121e-07 1.14886347e-04 9.11768614e-09 7.63573923e-08 1.09199091e-08 3.57894442e-06 4.68644095e-04 1.60595098e-05 9.21049661e-02 1.26897160e-08
gen1554perm59 0.2987556598354567 5.32639689e-02 1.19000188e-02 1.66044631e-01 1.63226108e-01 1.08302673e-01 1.32592010e-01 3.10974530e-03 6.05231024e-02 2.51764403e+00 8.78289595e-02 4.66787127e-03 3.87889228e-02 2.56510791e-01 8.63161902e-01 7.92233418e-03 1.35503515e-03 2.97757680e-01 7.09603935e-01 2.12670543e+01 1.15702453e-06 3.24102006e-05 2.98153244e-08 9.67238477e-05 3.22515409e+00 2.22342240e-08 3.55824767e-06 1.79231109e-08 5.10989173e-07 9.54339429e-05 9.08729422e-09 7.06215525e-08 1.43913753e-08 3.59464785e-06 4.51839046e-04 1.60371158e-05 9.21049661e-02 1.12534884e-08
