Permutation Chi-Sq km10__FREE km11__FREE km12__FREE km13__FREE km14__FREE km15__FREE km16__FREE km17__FREE km18__FREE km19__FREE km1__FREE km20__FREE km21__FREE km22__FREE km23__FREE km24__FREE km2__FREE km3__FREE km9__FREE kp10__FREE kp11__FREE kp12__FREE kp13__FREE kp14__FREE kp15__FREE kp17__FREE kp18__FREE kp19__FREE kp1__FREE kp20__FREE kp21__FREE kp22__FREE kp23__FREE kp24__FREE kp2__FREE kp3__FREE kp9__FREE
gen1754perm95 1.0587139513160668 9.14932771e-02 2.42374146e-02 8.66787860e-02 2.02986153e+00 1.98167528e-02 4.59100916e-03 1.97410421e+00 1.40588106e-02 7.69593565e-01 1.83946405e-01 7.97465587e+00 4.88264019e+00 7.75749812e-02 1.16786227e-01 7.57668679e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.12128192e-07 1.32323344e-05 2.39790875e-08 3.61205068e-06 2.60230208e-03 3.12079434e-07 3.91768813e-06 2.89683415e-08 5.71235833e-05 1.18643294e-05 3.28788645e-05 1.56465400e-06 4.83837719e-06 1.60964142e-07 8.04377795e-08 6.73733914e-06 5.92576682e-01 7.07849434e-06
gen1754perm72 1.0587342716270289 9.08956381e-02 2.42374146e-02 8.66787860e-02 1.98170439e+00 1.82481803e-02 4.22204687e-03 1.88571581e+00 1.25187755e-02 6.97322527e-01 1.65652391e-01 7.61417915e+00 4.71423806e+00 1.01017152e-01 9.43581859e-02 7.57668679e+00 1.96643591e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.22653124e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.42998904e-03 3.22333818e-07 3.35922545e-06 2.89683415e-08 5.34573573e-05 1.18643294e-05 3.36114733e-05 1.15327852e-06 5.14670468e-06 1.56661846e-07 8.31806367e-08 6.88380772e-06 5.92576682e-01 6.99280559e-06
gen1754perm29 1.0587904418719987 9.14932771e-02 2.43337863e-02 8.66787860e-02 2.13115996e+00 1.90645029e-02 3.98499113e-03 2.23956604e+00 1.04386311e-02 6.11590067e-01 1.86079154e-01 7.97465587e+00 4.95776859e+00 6.86314556e-02 1.16786227e-01 4.57369667e+00 1.80538589e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.28926423e-07 1.35763081e-05 2.39790875e-08 3.29032524e-06 2.60230208e-03 3.08114231e-07 3.90271245e-06 2.89683415e-08 5.85294614e-05 1.18643294e-05 2.44557205e-05 1.71857611e-06 5.32233012e-06 1.48466969e-07 1.01502017e-07 6.73733914e-06 5.92576682e-01 7.61161303e-06
gen1754perm62 1.0588391902157637 9.14932771e-02 2.35549029e-02 8.66787860e-02 1.83227810e+00 1.82481803e-02 4.51926707e-03 2.04797405e+00 1.21576328e-02 7.10918047e-01 1.62535649e-01 7.94659602e+00 4.95776859e+00 8.74482561e-02 8.62600187e-02 6.81489391e+00 1.95918443e-01 4.99776471e-02 4.99486261e+00 6.55128985e+01 2.15734571e-07 1.34539790e-05 2.39790875e-08 3.30884139e-06 2.62322065e-03 3.12079434e-07 3.78663316e-06 3.02228221e-08 4.95297032e-05 1.18643294e-05 3.20341053e-05 1.16632820e-06 4.89632355e-06 1.70062153e-07 1.01724942e-07 6.73733914e-06 5.92576682e-01 7.14599830e-06
gen1754perm50 1.0588509858948609 9.14932771e-02 2.40567496e-02 8.66787860e-02 1.98170439e+00 1.82481803e-02 4.64779495e-03 2.02891638e+00 1.01212891e-02 6.69911869e-01 1.59849309e-01 7.97465587e+00 5.03118133e+00 7.56921919e-02 8.55334352e-02 7.54516279e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.86823508e+01 2.18077068e-07 1.34539790e-05 2.39790875e-08 3.26813624e-06 2.82122216e-03 3.94721188e-07 4.12728211e-06 2.83280399e-08 5.92459712e-05 1.18291570e-05 2.23804057e-05 1.10177969e-06 4.92504393e-06 1.73296336e-07 8.71412850e-08 7.21724817e-06 5.92576682e-01 6.95820221e-06
gen1754perm35 1.0589634928877081 9.14932771e-02 2.41690501e-02 8.66787860e-02 1.97449512e+00 1.90645029e-02 5.08127127e-03 2.23956604e+00 1.21576328e-02 7.26148124e-01 1.56087906e-01 7.97465587e+00 4.95776859e+00 8.56470401e-02 1.09536764e-01 6.09103384e+00 1.96643591e-01 4.60647513e-02 4.99486261e+00 6.62214826e+01 2.58728936e-07 1.26521604e-05 2.39790875e-08 3.29032524e-06 2.64594082e-03 3.08114231e-07 3.72008922e-06 2.83280399e-08 6.36982653e-05 1.11762383e-05 2.60193406e-05 1.20341408e-06 4.72978764e-06 1.65522464e-07 1.06535940e-07 7.34826140e-06 5.92576682e-01 6.92575942e-06
gen1754perm6 1.0590126085127169 9.14932771e-02 2.41823437e-02 8.66787860e-02 1.98170439e+00 1.76312143e-02 4.23427246e-03 2.04797405e+00 1.42504190e-02 6.52543447e-01 1.65652391e-01 7.97465587e+00 5.33234554e+00 7.03338477e-02 7.37055915e-02 8.16679463e+00 1.81030848e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.18077068e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.58265303e-03 3.12079434e-07 4.07689555e-06 2.89683415e-08 5.07773448e-05 1.18643294e-05 3.05655884e-05 1.87740758e-06 4.92504393e-06 1.50451499e-07 9.34212775e-08 7.18923317e-06 5.92576682e-01 7.70809525e-06
gen1754perm106 1.0590593565810567 9.14932771e-02 2.39380208e-02 8.66787860e-02 1.98170439e+00 1.76312143e-02 4.64779495e-03 2.04797405e+00 1.21576328e-02 6.92756835e-01 1.43345320e-01 7.97465587e+00 5.55179413e+00 8.56470401e-02 1.09536764e-01 8.11207938e+00 2.07720162e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.32483353e-07 1.34539790e-05 2.39790875e-08 3.04272603e-06 2.56471868e-03 3.26218788e-07 3.76546889e-06 2.89683415e-08 6.36982653e-05 1.18643294e-05 2.48548109e-05 1.20341408e-06 4.92504393e-06 1.56982308e-07 1.06535940e-07 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm92 1.0593377789622300 9.14932771e-02 2.48268031e-02 8.66787860e-02 1.98170439e+00 1.82311780e-02 3.98499113e-03 1.87438592e+00 1.09592370e-02 6.80370776e-01 1.65652391e-01 8.67455929e+00 4.95776859e+00 7.75749812e-02 1.16786227e-01 6.99750828e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.90783179e+01 2.16209632e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.60230208e-03 2.70682636e-07 3.55217036e-06 2.75817325e-08 5.51159510e-05 1.18643294e-05 3.28788645e-05 1.10841064e-06 4.92504393e-06 1.49631875e-07 8.74658656e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm93 1.0593399092376492 9.14932771e-02 2.40567496e-02 8.58619562e-02 1.98170439e+00 1.90589597e-02 3.98499113e-03 2.14782172e+00 1.33398277e-02 7.26148124e-01 1.86079154e-01 7.94659602e+00 4.95776859e+00 7.83824815e-02 1.16786227e-01 6.81489391e+00 1.93797260e-01 4.60647513e-02 4.99486261e+00 6.89994571e+01 2.34055296e-07 1.28882982e-05 2.39790875e-08 3.29032524e-06 2.60230208e-03 3.02010451e-07 4.07689555e-06 2.62599941e-08 5.39261371e-05 1.18643294e-05 3.03010667e-05 1.34411346e-06 4.92504393e-06 1.70062153e-07 1.05790640e-07 7.29522632e-06 5.92576682e-01 6.90240276e-06
gen1754perm44 1.0594080254684448 9.14932771e-02 2.43337863e-02 8.18349868e-02 1.98170439e+00 1.98296889e-02 4.25109671e-03 2.04797405e+00 1.28274113e-02 7.26148124e-01 1.60159847e-01 7.97465587e+00 4.95776859e+00 7.25661885e-02 1.16786227e-01 4.57369667e+00 1.80276404e-01 4.60647513e-02 4.99486261e+00 6.47533701e+01 2.26163240e-07 1.34539790e-05 2.27601899e-08 3.29032524e-06 2.60230208e-03 3.08114231e-07 3.67884216e-06 2.89683415e-08 5.92459712e-05 1.18643294e-05 2.90222830e-05 1.71857611e-06 5.32233012e-06 1.65522464e-07 8.78594375e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm49 1.0595292357703689 9.14932771e-02 2.42374146e-02 8.66787860e-02 1.98170439e+00 1.97195522e-02 3.48497722e-03 2.04797405e+00 1.04386311e-02 7.34798936e-01 1.65652391e-01 7.94659602e+00 5.00929633e+00 8.03446704e-02 9.20874728e-02 7.67554945e+00 2.03158198e-01 4.60647513e-02 4.99486261e+00 6.89994571e+01 2.18077068e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.64594082e-03 3.21992232e-07 4.02479188e-06 2.69785032e-08 5.94359683e-05 1.07679781e-05 2.23804057e-05 1.42319923e-06 4.62275143e-06 1.73782004e-07 9.53616722e-08 6.73702851e-06 5.92576682e-01 6.92575942e-06
gen1754perm144 1.0595484774693602 9.14932771e-02 2.53147734e-02 8.66787860e-02 1.98170439e+00 1.85115176e-02 4.25109671e-03 2.16319275e+00 1.21576328e-02 6.80370776e-01 1.65508142e-01 7.94659602e+00 4.71423806e+00 7.75749812e-02 1.17949831e-01 7.54516279e+00 1.77278315e-01 4.84213994e-02 4.99486261e+00 6.46496314e+01 2.19599505e-07 1.45208714e-05 2.39790875e-08 3.29032524e-06 2.58370032e-03 3.22333818e-07 3.77822078e-06 2.97154266e-08 5.71235833e-05 1.18643294e-05 3.14565196e-05 1.61527448e-06 4.77127051e-06 1.56037211e-07 1.01502017e-07 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm73 1.0595825204309999 9.14932771e-02 2.41823437e-02 8.66787860e-02 1.98170439e+00 2.13849915e-02 3.58641373e-03 2.04748805e+00 1.42504190e-02 6.80370776e-01 1.65652391e-01 7.94659602e+00 5.39670732e+00 7.11294248e-02 8.92127509e-02 7.07134869e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.55128985e+01 2.43928422e-07 1.47745849e-05 2.23664455e-08 3.29032524e-06 2.62322065e-03 3.02010451e-07 3.78663316e-06 2.83280399e-08 5.02735437e-05 1.18643294e-05 3.14565196e-05 1.71857611e-06 6.01865787e-06 1.65522464e-07 1.05790640e-07 6.73733914e-06 5.92576682e-01 7.14599830e-06
gen1754perm12 1.0597446899284648 9.05846304e-02 2.45749394e-02 8.66787860e-02 1.98170439e+00 1.82481803e-02 4.23427246e-03 2.00873761e+00 1.52250551e-02 6.80370776e-01 1.65652391e-01 7.97465587e+00 5.18825338e+00 7.75749812e-02 8.91349385e-02 6.09103384e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.19599505e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.60230208e-03 2.99337797e-07 3.91768813e-06 2.89683415e-08 5.71235833e-05 1.29260846e-05 3.36114733e-05 1.06671288e-06 4.92504393e-06 1.56661846e-07 1.01502017e-07 6.73733914e-06 5.92576682e-01 7.07849434e-06
gen1754perm108 1.0598084038080675 9.14932771e-02 2.42374146e-02 8.66787860e-02 1.98170439e+00 1.82481803e-02 4.23427246e-03 2.46837272e+00 1.11039757e-02 6.80370776e-01 1.65652391e-01 7.94659602e+00 4.78835467e+00 7.75749812e-02 9.28375904e-02 8.71692659e+00 2.09494395e-01 4.22148302e-02 5.16556737e+00 6.47533701e+01 2.16254549e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.60230208e-03 3.26218788e-07 4.07689555e-06 2.16850486e-08 6.26378761e-05 1.18643294e-05 2.98082416e-05 1.37293889e-06 6.07745326e-06 1.37126311e-07 8.74658656e-08 6.73733914e-06 5.92576682e-01 7.95464168e-06
gen1754perm115 1.0598200974422616 9.14932771e-02 2.41823437e-02 8.66787860e-02 1.98170439e+00 2.24859503e-02 3.63350977e-03 2.00782137e+00 1.02796205e-02 6.80370776e-01 1.65508142e-01 7.94659602e+00 5.79381141e+00 7.71467260e-02 1.17949831e-01 7.54516279e+00 1.95918443e-01 4.20022980e-02 4.99486261e+00 6.72812684e+01 2.18077068e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.60230208e-03 3.21992232e-07 4.14575200e-06 2.66664026e-08 5.94359683e-05 1.18291570e-05 2.23804057e-05 1.63315657e-06 4.92504393e-06 1.66141450e-07 8.71412850e-08 6.73733914e-06 5.92576682e-01 6.92948806e-06
gen1754perm100 1.0598663267212698 9.14932771e-02 2.35159720e-02 9.15024066e-02 1.98170439e+00 1.90645029e-02 3.98499113e-03 2.23956604e+00 1.04386311e-02 6.33716406e-01 1.86079154e-01 7.97465587e+00 4.95776859e+00 6.86314556e-02 1.16786227e-01 6.09103384e+00 2.02867229e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.34055296e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.60230208e-03 3.18864274e-07 3.72008922e-06 2.83280399e-08 6.31753481e-05 1.18643294e-05 2.48548109e-05 1.17765031e-06 4.98654053e-06 1.73296336e-07 1.01502017e-07 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm7 1.0602002491959630 9.14932771e-02 2.42374146e-02 8.66787860e-02 1.90964818e+00 1.82481803e-02 3.63350977e-03 1.90334027e+00 1.33398277e-02 7.76182831e-01 1.59849309e-01 7.94659602e+00 4.95776859e+00 7.75749812e-02 9.43581859e-02 7.02784665e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.72812684e+01 2.18077068e-07 1.43515333e-05 2.39790875e-08 3.29032524e-06 2.64594082e-03 3.21992232e-07 4.12728211e-06 2.69785032e-08 6.04948459e-05 1.18643294e-05 2.10807564e-05 1.09369180e-06 4.92504393e-06 1.61994851e-07 8.74658656e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm34 1.0602980798468864 9.14932771e-02 2.64432330e-02 8.66787860e-02 1.98170439e+00 1.82481803e-02 4.25109671e-03 2.04797405e+00 1.21576328e-02 6.69911869e-01 1.65652391e-01 7.97465587e+00 4.95776859e+00 7.75749812e-02 8.62600187e-02 7.54516279e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.89994571e+01 2.18077068e-07 1.29605334e-05 2.39790875e-08 3.39070028e-06 2.60230208e-03 3.94721188e-07 3.67575119e-06 2.89683415e-08 5.71235833e-05 1.28795000e-05 3.20341053e-05 1.42319923e-06 4.62275143e-06 1.65522464e-07 8.74658656e-08 6.73702851e-06 5.92576682e-01 6.92575942e-06
gen1754perm99 1.0604203112356068 9.14932771e-02 2.43242173e-02 8.66787860e-02 1.98170439e+00 1.90645029e-02 3.98499113e-03 2.14782172e+00 1.04386311e-02 6.69911869e-01 1.86079154e-01 7.97465587e+00 4.95776859e+00 6.63303090e-02 1.16786227e-01 6.09103384e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.26285988e+01 2.11498451e-07 1.34539790e-05 2.49560021e-08 3.21520366e-06 2.58265303e-03 3.37286283e-07 4.07689555e-06 2.83280399e-08 5.65467806e-05 1.18643294e-05 2.33628889e-05 1.18826672e-06 4.92504393e-06 1.73296336e-07 1.01502017e-07 6.63246630e-06 5.92576682e-01 7.61161303e-06
gen1754perm116 1.0604598359219599 9.14932771e-02 2.43851347e-02 8.66787860e-02 1.79745300e+00 1.97195522e-02 4.25109671e-03 2.10224970e+00 1.21576328e-02 7.34798936e-01 1.65746215e-01 8.47152561e+00 5.03118133e+00 7.75749812e-02 9.00952427e-02 7.57668679e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.18077068e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.64594082e-03 3.18327709e-07 4.12728211e-06 3.09868253e-08 5.71235833e-05 1.26975743e-05 2.33628889e-05 1.10177969e-06 5.24042417e-06 1.56282392e-07 8.72328232e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm137 1.0607556751605192 9.00837075e-02 2.42374146e-02 8.66787860e-02 2.11902506e+00 2.24859503e-02 3.98499113e-03 1.84629776e+00 1.09592370e-02 7.26148124e-01 1.79523802e-01 7.94659602e+00 5.55179413e+00 7.75749812e-02 1.16786227e-01 7.54516279e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.18077068e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.79188783e-03 3.10790196e-07 3.91768813e-06 2.75817325e-08 5.85294614e-05 1.13199850e-05 3.28788645e-05 1.10211801e-06 5.97698615e-06 1.65522464e-07 8.74658656e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm18 1.0616111180168668 9.14932771e-02 2.41823437e-02 8.66787860e-02 1.98170439e+00 2.24859503e-02 4.25109671e-03 2.04797405e+00 1.21576328e-02 6.80370776e-01 1.79523802e-01 7.97465587e+00 4.95776859e+00 8.36063912e-02 8.62600187e-02 7.15491913e+00 2.11369106e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.34055296e-07 1.46497511e-05 2.39790875e-08 3.29032524e-06 2.60230208e-03 3.12079434e-07 4.07689555e-06 2.90163310e-08 5.71235833e-05 1.18643294e-05 2.23757734e-05 1.55062068e-06 5.97698615e-06 1.37484041e-07 8.74658656e-08 6.73733914e-06 5.92576682e-01 7.20291101e-06
gen1754perm58 1.0616788008819220 9.14932771e-02 2.41823437e-02 8.66787860e-02 2.11924004e+00 1.90713233e-02 4.30599924e-03 2.04797405e+00 1.25187755e-02 6.59130646e-01 1.79523802e-01 8.49174220e+00 4.95776859e+00 7.51416196e-02 1.16786227e-01 7.89703810e+00 1.83923879e-01 4.60647513e-02 4.96805111e+00 6.46496314e+01 2.18077068e-07 1.34539790e-05 2.39790875e-08 3.46990043e-06 2.60230208e-03 3.13076658e-07 3.90271245e-06 2.89683415e-08 5.19480751e-05 1.18643294e-05 2.48548109e-05 1.16052816e-06 5.23571711e-06 1.56282392e-07 8.77126948e-08 6.73733914e-06 5.81496541e-01 6.99280559e-06
gen1754perm11 1.0617792017191965 9.14932771e-02 2.42374146e-02 8.66787860e-02 1.98170439e+00 2.13678740e-02 4.22204687e-03 1.88571581e+00 1.30527278e-02 7.05131680e-01 1.72919786e-01 7.94659602e+00 4.86218602e+00 7.80499539e-02 1.16786227e-01 7.57668679e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.83518139e+01 1.97847159e-07 1.39312396e-05 2.39790875e-08 3.29032524e-06 2.82583785e-03 3.22333818e-07 3.35922545e-06 2.42722521e-08 5.71235833e-05 1.18643294e-05 2.55904962e-05 1.24614450e-06 4.77127051e-06 1.72459368e-07 8.74658656e-08 7.33801898e-06 5.92576682e-01 6.92575942e-06
gen1754perm87 1.0618757030706061 9.14932771e-02 2.41823437e-02 8.66787860e-02 2.08507204e+00 1.82481803e-02 3.98499113e-03 1.97280043e+00 1.53085503e-02 6.80370776e-01 1.65652391e-01 7.94659602e+00 4.95776859e+00 7.75749812e-02 9.28375904e-02 5.74677250e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.16254549e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.82299578e-03 3.08571386e-07 3.78663316e-06 2.28614562e-08 5.65467806e-05 1.18643294e-05 3.25033143e-05 1.20341408e-06 5.99631301e-06 1.73782004e-07 8.71412850e-08 6.19018646e-06 5.92576682e-01 6.92575942e-06
gen1754perm111 1.0620434517302673 9.14932771e-02 2.40567496e-02 8.66787860e-02 1.98170439e+00 1.82481803e-02 5.24820434e-03 2.04797405e+00 1.33398277e-02 6.80189880e-01 1.59849309e-01 8.54048513e+00 5.49937376e+00 7.75749812e-02 9.43581859e-02 7.81952343e+00 1.93797260e-01 4.87212641e-02 4.99486261e+00 6.89994571e+01 2.18077068e-07 1.34539790e-05 2.31747619e-08 3.29032524e-06 2.64594082e-03 3.64542268e-07 4.07689555e-06 2.81072412e-08 6.26564019e-05 1.25566682e-05 2.01531378e-05 1.13596361e-06 4.92504393e-06 1.75598765e-07 9.53616722e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm85 1.0620800709686340 9.14932771e-02 2.40567496e-02 8.66787860e-02 1.98170439e+00 1.82481803e-02 3.63350977e-03 2.04797405e+00 1.04386311e-02 7.34798936e-01 1.59849309e-01 7.95961790e+00 4.56173739e+00 7.75749812e-02 1.17949831e-01 7.57668679e+00 2.13233571e-01 4.39056268e-02 4.99486261e+00 6.46496314e+01 2.18077068e-07 1.34539790e-05 2.39790875e-08 3.48382983e-06 2.58265303e-03 3.83239125e-07 4.07689555e-06 2.69785032e-08 5.64189298e-05 1.18643294e-05 2.23804057e-05 1.71857611e-06 5.24042417e-06 1.76390634e-07 8.74658656e-08 6.93213415e-06 5.92576682e-01 7.26817618e-06
gen1754perm14 1.0621024821407354 9.14932771e-02 2.42374146e-02 8.66787860e-02 1.98170439e+00 2.13678740e-02 4.08630455e-03 1.87369694e+00 1.25365760e-02 7.26148124e-01 1.75959715e-01 8.52593594e+00 4.95776859e+00 7.75749812e-02 1.23629598e-01 6.09103384e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.19599505e-07 1.34539790e-05 2.52007371e-08 3.29032524e-06 2.58370032e-03 3.12079434e-07 4.07689555e-06 2.83280399e-08 6.09014448e-05 1.18643294e-05 2.48548109e-05 1.37058362e-06 4.50530828e-06 1.52232208e-07 9.51591854e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm114 1.0621557423919916 9.14932771e-02 2.37079625e-02 8.12531567e-02 1.98170439e+00 1.90645029e-02 5.05078002e-03 2.23956604e+00 1.09876531e-02 7.26148124e-01 1.65652391e-01 7.97465587e+00 4.95776859e+00 6.86314556e-02 1.16786227e-01 7.54516279e+00 1.96643591e-01 4.60647513e-02 4.99486261e+00 6.87017055e+01 2.37929906e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.64594082e-03 3.15984313e-07 4.12728211e-06 3.03238532e-08 5.65030658e-05 1.18291570e-05 3.03010667e-05 1.22140733e-06 4.92504393e-06 1.73782004e-07 9.34818087e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm22 1.0622483004871930 9.14932771e-02 2.42374146e-02 7.85726817e-02 1.98170439e+00 1.68606007e-02 4.35868908e-03 2.04797405e+00 1.42504190e-02 7.15778837e-01 1.74744858e-01 7.69717564e+00 4.95776859e+00 8.74482561e-02 8.88408897e-02 6.19533379e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.20800696e+01 2.03496551e-07 1.34539790e-05 2.25791282e-08 3.29032524e-06 2.59140935e-03 3.37286283e-07 3.78663316e-06 2.89683415e-08 6.31753481e-05 1.18643294e-05 2.33628889e-05 1.21878788e-06 4.89632355e-06 1.73186997e-07 8.18124180e-08 6.73733914e-06 5.92576682e-01 7.02446424e-06
gen1754perm123 1.0625199550131403 9.14932771e-02 2.39380208e-02 8.22114177e-02 1.98170439e+00 2.23331639e-02 5.24820434e-03 2.04797405e+00 1.30527278e-02 7.14037267e-01 1.65652391e-01 7.23376019e+00 6.18889040e+00 8.56470401e-02 1.06351298e-01 7.68782220e+00 2.11369106e-01 4.60647513e-02 4.99486261e+00 6.90845122e+01 1.97847159e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.49676545e-03 3.12079434e-07 3.91768813e-06 2.89852640e-08 5.71235833e-05 1.18643294e-05 2.60193406e-05 1.20341408e-06 4.92504393e-06 1.72459368e-07 1.06535940e-07 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm10 1.0625205510325493 9.43214294e-02 2.42374146e-02 8.66787860e-02 1.98170439e+00 1.83093320e-02 4.22204687e-03 1.72388061e+00 1.23318633e-02 6.80370776e-01 1.72919786e-01 7.94659602e+00 4.71423806e+00 1.01017152e-01 1.06897451e-01 8.11207938e+00 1.94266881e-01 4.60647513e-02 4.99486261e+00 6.27478375e+01 2.19599505e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.61351680e-03 2.99933186e-07 3.35922545e-06 2.89683415e-08 5.71235833e-05 1.18643294e-05 3.36114733e-05 1.24614450e-06 4.95531470e-06 1.56982308e-07 1.01502017e-07 6.75377858e-06 5.92576682e-01 7.13810063e-06
gen1754perm90 1.0627961665327539 9.14932771e-02 2.42374146e-02 8.76727104e-02 1.98170439e+00 1.89063742e-02 5.45821291e-03 2.04797405e+00 1.33398277e-02 6.34997217e-01 1.67916433e-01 7.97465587e+00 5.57484251e+00 9.01467845e-02 1.06897451e-01 8.11207938e+00 2.15604675e-01 4.60647513e-02 4.99486261e+00 6.20800696e+01 2.01096688e-07 1.23804274e-05 2.39790875e-08 3.25330472e-06 2.64594082e-03 3.25586072e-07 4.17706175e-06 2.90163310e-08 7.91437338e-05 1.18643294e-05 2.33628889e-05 1.59270328e-06 4.95531470e-06 1.56982308e-07 6.28350972e-08 6.73733914e-06 5.92576682e-01 6.71702216e-06
gen1754perm107 1.0627965352841169 9.39030556e-02 2.41956857e-02 8.84845625e-02 1.98170439e+00 1.82481803e-02 5.02787014e-03 1.97280043e+00 1.42504190e-02 7.29980263e-01 1.71356034e-01 7.97465587e+00 4.95776859e+00 1.05707576e-01 1.13570926e-01 7.68052916e+00 1.80031987e-01 4.48495131e-02 4.99486261e+00 6.75929000e+01 2.26163240e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.83386265e-03 3.08571386e-07 3.55380675e-06 2.81384058e-08 5.49530683e-05 1.18643294e-05 3.14565196e-05 1.71857611e-06 4.92504393e-06 1.65522464e-07 8.73355397e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm80 1.0632957569022869 9.14932771e-02 2.42374146e-02 8.78257656e-02 1.98170439e+00 1.94967669e-02 4.23427246e-03 2.04797405e+00 1.09592370e-02 7.14037267e-01 1.65652391e-01 7.76173224e+00 5.18825338e+00 7.10423771e-02 1.22065357e-01 6.09103384e+00 1.95918443e-01 4.60647513e-02 4.99486261e+00 6.46496314e+01 2.34055296e-07 1.21832457e-05 2.39790875e-08 3.29032524e-06 2.82583785e-03 2.87952436e-07 3.91768813e-06 2.75817325e-08 6.23696069e-05 1.18643294e-05 2.33628889e-05 1.10211801e-06 4.92504393e-06 1.56037211e-07 8.74658656e-08 6.73733914e-06 5.92576682e-01 6.57129618e-06
gen1754perm110 1.0635833975623743 8.89723068e-02 2.28955084e-02 8.66787860e-02 1.98170439e+00 1.82481803e-02 4.23427246e-03 2.22949312e+00 1.21576328e-02 6.80370776e-01 1.76084982e-01 7.97465587e+00 4.95776859e+00 8.74482561e-02 8.62600187e-02 7.57668679e+00 2.04915156e-01 4.60647513e-02 4.99486261e+00 6.20800696e+01 2.18077068e-07 1.34539790e-05 2.39790875e-08 3.29032524e-06 2.51945468e-03 3.12079434e-07 4.07689555e-06 2.74360267e-08 5.71235833e-05 1.18643294e-05 3.05655884e-05 1.68093514e-06 4.92504393e-06 1.65522464e-07 9.34212775e-08 6.73733914e-06 5.92576682e-01 6.92575942e-06
gen1754perm55 1.0639744498695478 8.91033174e-02 2.21897436e-02 8.76075593e-02 1.98170439e+00 2.42776275e-02 4.50179566e-03 1.89005415e+00 1.33274217e-02 7.26395972e-01 1.79523802e-01 8.17872759e+00 5.08078319e+00 7.75749812e-02 1.20286185e-01 7.54516279e+00 2.04246248e-01 4.60647513e-02 4.99486261e+00 6.20800696e+01 2.18077068e-07 1.34539790e-05 2.18194580e-08 3.29032524e-06 2.60230208e-03 3.08114231e-07 3.60974289e-06 2.90163310e-08 5.23232367e-05 1.18643294e-05 2.92267231e-05 1.40342830e-06 4.42781707e-06 1.50451499e-07 6.72687130e-08 6.85140342e-06 5.92576682e-01 6.61427732e-06
