Permutation Chi-Sq km10__FREE km11__FREE km12__FREE km13__FREE km14__FREE km15__FREE km16__FREE km17__FREE km18__FREE km19__FREE km1__FREE km20__FREE km21__FREE km22__FREE km23__FREE km24__FREE km2__FREE km3__FREE km9__FREE kp10__FREE kp11__FREE kp12__FREE kp13__FREE kp14__FREE kp15__FREE kp17__FREE kp18__FREE kp19__FREE kp1__FREE kp20__FREE kp21__FREE kp22__FREE kp23__FREE kp24__FREE kp2__FREE kp3__FREE kp9__FREE
gen1390perm95 0.2948265133399453 3.46541427e-02 4.13060297e-02 1.51074605e-01 4.41664615e+01 8.58710940e+01 1.28409070e-03 5.11896512e-04 1.25050085e-02 1.82469369e-03 2.04110354e+00 2.92226832e-02 1.27419293e+00 1.02465863e-02 1.80884677e-01 1.34929133e-02 1.78803267e-01 2.21957276e-01 1.17221815e+00 3.59032292e+00 2.07123123e-08 3.30948817e-06 3.30827616e-04 4.95773671e-05 4.75866396e+01 2.29417820e-08 3.95873722e-07 3.35535270e-09 3.63207512e-05 7.16468775e-05 3.76842554e-07 3.01449131e-06 2.40698169e-08 3.66855443e-06 4.47431948e-03 1.24623536e-05 1.51324410e-01 2.08639384e-08
gen1390perm25 0.2949995554995872 3.18387234e-02 4.21626482e-02 1.34946186e-01 4.36175439e+01 7.75502231e+01 1.23624799e-03 5.91265474e-04 1.03875231e-02 1.86159264e-03 2.21799762e+00 2.92226832e-02 1.28610068e+00 1.02120790e-02 1.65503796e-01 1.35949327e-02 1.76866942e-01 2.52501098e-01 1.18757970e+00 3.86579869e+00 2.00428638e-08 3.42108755e-06 2.67046491e-04 4.64912785e-05 5.12244957e+01 2.25694367e-08 6.19205870e-07 3.31481988e-09 4.21547965e-05 7.24413014e-05 4.01878990e-07 3.58262279e-06 2.19190452e-08 3.73171640e-06 4.82068798e-03 1.41299948e-05 1.51225358e-01 2.19881448e-08
gen1390perm126 0.2950484249984791 3.46541427e-02 4.21626482e-02 1.34946186e-01 4.42723021e+01 7.10238640e+01 1.24709344e-03 5.49944486e-04 1.18237560e-02 2.28826412e-03 2.04110354e+00 2.69919854e-02 1.28895951e+00 1.07988465e-02 1.71653288e-01 1.42826734e-02 1.78803267e-01 2.43381416e-01 1.17053473e+00 3.33208028e+00 2.07123123e-08 3.42108755e-06 2.90631675e-04 4.95773671e-05 4.80383109e+01 2.29417820e-08 6.19205870e-07 3.31481988e-09 3.63161815e-05 7.69704392e-05 4.63092717e-07 2.45833899e-06 2.40698169e-08 3.93253436e-06 4.32773966e-03 1.30358109e-05 1.51225358e-01 1.33804930e-08
gen1390perm60 0.2950496191991394 3.41708194e-02 3.88002194e-02 1.36780044e-01 4.42723021e+01 7.10238640e+01 1.23624799e-03 5.08032973e-04 1.29938560e-02 2.44454178e-03 2.20551000e+00 2.43795661e-02 1.27419293e+00 1.02023825e-02 1.62548467e-01 1.27023850e-02 1.76699550e-01 2.43381416e-01 1.15064741e+00 3.48831931e+00 1.71282096e-08 3.53780106e-06 2.94804620e-04 5.38277852e-05 4.75866396e+01 2.17614143e-08 4.48241741e-07 3.53885332e-09 3.88029984e-05 7.60036878e-05 5.30502070e-07 3.18403479e-06 2.42730200e-08 3.96340887e-06 5.09055550e-03 1.36310162e-05 1.50782005e-01 1.46043108e-08
gen1390perm103 0.2969120597818581 3.46384464e-02 4.36150316e-02 1.38948743e-01 4.18461735e+01 7.32866762e+01 1.24709344e-03 4.35676896e-04 1.18934535e-02 2.02585168e-03 2.31341383e+00 2.76086887e-02 1.31023947e+00 1.06228529e-02 1.75366397e-01 1.36210389e-02 1.45605816e-01 2.43381416e-01 1.17221815e+00 3.43092810e+00 1.56390683e-08 3.36495636e-06 3.02510587e-04 4.95773671e-05 4.37848748e+01 2.31765749e-08 4.64960211e-07 3.58870169e-09 3.81194224e-05 7.24413014e-05 4.49023833e-07 3.44220687e-06 2.58351798e-08 4.01313550e-06 4.45004094e-03 1.34089350e-05 1.50782005e-01 1.99693760e-08
gen1390perm30 0.2970600846466390 3.46541427e-02 3.88314277e-02 1.34946186e-01 4.42723021e+01 7.75502231e+01 1.23624799e-03 4.40648512e-04 1.50459162e-02 1.99158003e-03 2.04110354e+00 3.07754815e-02 1.27419293e+00 1.02074125e-02 1.53178215e-01 1.34929133e-02 1.47912742e-01 2.43381416e-01 1.04307550e+00 3.35714438e+00 1.74467379e-08 3.30948817e-06 2.67694266e-04 5.28883873e-05 4.73913748e+01 1.91457854e-08 4.66693292e-07 3.36253019e-09 3.76813876e-05 6.83079301e-05 4.11900498e-07 3.58262279e-06 2.40237523e-08 3.88678593e-06 4.06588551e-03 1.26005782e-05 1.36286236e-01 1.94511402e-08
gen1390perm51 0.2973453882836202 3.51225162e-02 4.21626482e-02 9.84799560e-02 4.42723021e+01 7.10238640e+01 1.28950033e-03 5.26572328e-04 1.14910744e-02 2.13743781e-03 2.21799762e+00 2.59844089e-02 1.23350706e+00 1.02074125e-02 1.57489926e-01 1.35949327e-02 1.48273242e-01 2.43381416e-01 1.15625123e+00 3.35714438e+00 1.91278761e-08 3.42108755e-06 2.67046491e-04 4.42971507e-05 4.75866396e+01 2.17614143e-08 4.22016990e-07 3.20896525e-09 4.40178147e-05 6.83079301e-05 4.53994242e-07 3.58262279e-06 2.19190452e-08 4.37011217e-06 5.19883986e-03 1.30358109e-05 1.51225358e-01 1.53327783e-08
gen1390perm132 0.2973754834465144 3.66105441e-02 4.21626482e-02 1.43421102e-01 4.42723021e+01 8.63585943e+01 1.24709344e-03 5.46753903e-04 1.09421766e-02 2.02585168e-03 2.26198012e+00 2.59844089e-02 1.23350706e+00 1.02120790e-02 1.53178215e-01 1.34929133e-02 1.61040364e-01 2.46572770e-01 1.17053473e+00 3.59032292e+00 1.72173214e-08 3.42108755e-06 3.05364911e-04 4.89370133e-05 5.15912206e+01 2.17614143e-08 4.66693292e-07 3.55284658e-09 3.81194224e-05 7.09853455e-05 3.74681492e-07 3.44220687e-06 2.43426729e-08 4.08571509e-06 4.82068798e-03 1.34089350e-05 1.50782005e-01 2.11940515e-08
gen1390perm125 0.2977200876051015 3.46384464e-02 4.26883124e-02 1.42090140e-01 4.36175439e+01 7.75502231e+01 1.24190459e-03 5.26572328e-04 1.03875231e-02 1.76826926e-03 2.32297584e+00 2.92226832e-02 1.23350706e+00 1.02465863e-02 1.68461379e-01 1.42826734e-02 1.78803267e-01 2.43381416e-01 1.17221815e+00 3.59032292e+00 1.97970778e-08 3.21888881e-06 2.94804620e-04 4.95773671e-05 4.73764981e+01 2.27085690e-08 4.66693292e-07 3.35535270e-09 3.81194224e-05 7.69704392e-05 4.01017433e-07 3.44220687e-06 2.54301494e-08 4.23864465e-06 4.50548498e-03 1.31089528e-05 1.51225358e-01 1.36735942e-08
gen1390perm39 0.2991971825306095 3.49684018e-02 4.21626482e-02 1.39594635e-01 4.86655466e+01 7.10238640e+01 1.24709344e-03 5.11896512e-04 1.25050085e-02 2.05615878e-03 2.04110354e+00 2.69919854e-02 1.23350706e+00 1.07923568e-02 1.68461379e-01 1.35159570e-02 1.78803267e-01 2.43381416e-01 1.17221815e+00 3.59032292e+00 2.07123123e-08 3.30948817e-06 2.90631675e-04 4.95773671e-05 4.80383109e+01 2.18573716e-08 4.66693292e-07 3.35535270e-09 3.92946225e-05 7.16468775e-05 4.11900498e-07 2.90524539e-06 2.40698169e-08 3.80370842e-06 4.50548498e-03 1.41819431e-05 1.51324410e-01 1.33804930e-08
gen1390perm14 0.3004324903096304 3.62585693e-02 4.21626482e-02 1.35831383e-01 4.53729629e+01 7.12977261e+01 1.23669117e-03 5.40876930e-04 1.48708995e-02 2.20011939e-03 2.14847097e+00 2.68584476e-02 1.27419293e+00 1.07707403e-02 1.64802942e-01 1.38963778e-02 1.57734714e-01 2.43610195e-01 1.17221815e+00 4.03134490e+00 1.95434663e-08 3.30948817e-06 2.94804620e-04 5.00994199e-05 4.75866396e+01 2.17614143e-08 4.49341019e-07 3.12455197e-09 3.56723143e-05 6.83079301e-05 3.53299301e-07 3.69164393e-06 2.42730200e-08 3.96340887e-06 4.81289614e-03 1.31089528e-05 1.51225358e-01 1.94511402e-08
gen1390perm57 0.3014008321219211 3.42932840e-02 4.21626482e-02 1.34946186e-01 4.42723021e+01 7.10238640e+01 1.16240905e-03 5.55800905e-04 1.14910744e-02 2.30048593e-03 2.04110354e+00 2.79978369e-02 1.23350706e+00 1.02465863e-02 1.71653288e-01 1.33267731e-02 1.89079987e-01 2.53124475e-01 1.15064741e+00 3.59039524e+00 1.99545818e-08 3.53780106e-06 2.94804620e-04 4.95773671e-05 5.21739968e+01 2.27397968e-08 4.41681197e-07 3.27229761e-09 4.44983920e-05 7.73726284e-05 4.87211983e-07 3.63535245e-06 2.42730200e-08 3.91693542e-06 4.16332888e-03 1.36601816e-05 1.50782005e-01 1.43846572e-08
gen1390perm29 0.3015026297473811 3.42932840e-02 3.82991341e-02 1.43421102e-01 4.65299626e+01 7.12977261e+01 1.21650770e-03 4.59392610e-04 1.13360780e-02 1.86159264e-03 2.28733818e+00 2.59844089e-02 1.23350706e+00 1.07988465e-02 1.68461379e-01 1.29847956e-02 1.51854957e-01 2.32211478e-01 1.16775835e+00 3.51334906e+00 1.61957364e-08 3.15656941e-06 2.97519009e-04 4.89370133e-05 4.86972989e+01 2.17614143e-08 4.72761784e-07 3.35535270e-09 4.21547965e-05 7.25678340e-05 4.16767685e-07 3.44220687e-06 2.43426729e-08 4.37077434e-06 4.50179435e-03 1.38037352e-05 1.51225358e-01 1.51206079e-08
gen1390perm89 0.3016840552637629 3.28517167e-02 4.21626482e-02 1.34946186e-01 4.42723021e+01 7.91852447e+01 1.16330517e-03 5.55800905e-04 1.25050085e-02 2.18902701e-03 2.04110354e+00 2.60571514e-02 1.26435017e+00 1.09459180e-02 1.53178215e-01 1.44041959e-02 1.51854957e-01 2.53124475e-01 1.15625123e+00 3.32622148e+00 1.71282096e-08 3.42108755e-06 2.94804620e-04 5.00994199e-05 4.80383109e+01 2.17614143e-08 4.61472097e-07 3.28419202e-09 4.11670458e-05 7.18209327e-05 4.54119449e-07 3.80847092e-06 2.42730200e-08 3.87135953e-06 5.05331258e-03 1.31089528e-05 1.51225358e-01 1.25349253e-08
gen1390perm96 0.3021533878828690 3.46384464e-02 4.14637071e-02 1.34946186e-01 4.42723021e+01 7.10238640e+01 1.24709344e-03 5.46753903e-04 1.14397353e-02 2.16477962e-03 2.20551000e+00 2.69919854e-02 1.23350706e+00 1.07923568e-02 1.57432548e-01 1.34929133e-02 1.39782876e-01 2.25630005e-01 1.15657241e+00 4.03134490e+00 1.84696270e-08 3.42108755e-06 3.18341850e-04 4.95773671e-05 5.19813058e+01 2.12618244e-08 4.22094523e-07 3.31481988e-09 3.81194224e-05 7.69704392e-05 3.53299301e-07 2.90524539e-06 2.47799512e-08 3.96340887e-06 4.50548498e-03 1.29327910e-05 1.51225358e-01 2.15681711e-08
gen1390perm62 0.3026735609192355 3.58261249e-02 3.74873655e-02 1.34946186e-01 4.32145154e+01 8.23509224e+01 1.34522772e-03 5.08032973e-04 1.14910744e-02 2.27012979e-03 2.04110354e+00 2.79978369e-02 1.23350706e+00 1.00115842e-02 1.53178215e-01 1.38911037e-02 1.59489463e-01 2.27311605e-01 1.15625123e+00 3.44599643e+00 1.84696270e-08 3.53780106e-06 3.49916464e-04 4.89370133e-05 4.75866396e+01 2.29488983e-08 4.66693292e-07 3.12455197e-09 4.21547965e-05 7.73575815e-05 4.26327130e-07 3.10310472e-06 2.02767421e-08 3.99996992e-06 4.97312164e-03 1.20584098e-05 1.50782005e-01 1.97130113e-08
gen1390perm27 0.3032884928316303 3.66105441e-02 4.21626482e-02 1.34946186e-01 4.67274088e+01 8.58710940e+01 1.22521337e-03 5.55800905e-04 1.08842262e-02 2.36288647e-03 2.04110354e+00 2.60571514e-02 1.26435017e+00 1.02074125e-02 1.54135333e-01 1.45271251e-02 1.61040364e-01 2.53124475e-01 1.15064741e+00 3.07234931e+00 1.90000392e-08 3.36271096e-06 2.94804620e-04 4.95773671e-05 5.19813058e+01 1.86005117e-08 4.65844336e-07 3.65422403e-09 4.39647170e-05 7.13342564e-05 4.87211983e-07 3.44220687e-06 2.13831659e-08 3.80370842e-06 4.97312164e-03 1.34089350e-05 1.50782005e-01 2.11940515e-08
gen1390perm72 0.3033855354327955 3.46384464e-02 4.21626482e-02 1.34946186e-01 4.62007895e+01 7.10238640e+01 1.24709344e-03 5.46753903e-04 1.09421766e-02 1.97605723e-03 1.91636728e+00 2.59844089e-02 1.23350706e+00 1.07988465e-02 1.57489926e-01 1.34929133e-02 1.80922022e-01 2.34748718e-01 1.15625123e+00 3.43855638e+00 2.40161193e-08 3.44272029e-06 2.94804620e-04 4.47038329e-05 5.12244957e+01 2.17614143e-08 6.19205870e-07 3.12455197e-09 4.21547965e-05 7.09853455e-05 4.04165676e-07 3.58262279e-06 2.54165094e-08 3.80370842e-06 4.82068798e-03 1.21995316e-05 1.51225358e-01 2.32377814e-08
gen1390perm48 0.3034942502072249 3.56234494e-02 3.62536273e-02 1.34946186e-01 4.42723021e+01 7.65928477e+01 1.39487295e-03 4.71659855e-04 9.61477173e-03 2.16477962e-03 2.08241013e+00 2.79978369e-02 1.23350706e+00 1.02639560e-02 1.68461379e-01 1.29017464e-02 1.52811167e-01 2.43381416e-01 1.17221815e+00 3.43092810e+00 1.67823932e-08 3.42108755e-06 3.20949699e-04 4.89370133e-05 5.15912206e+01 2.33291984e-08 4.46789446e-07 3.12455197e-09 4.21547965e-05 6.87051041e-05 3.49167952e-07 3.61005796e-06 2.43426729e-08 4.08571509e-06 4.09932960e-03 1.36580653e-05 1.50782005e-01 1.99477387e-08
gen1390perm110 0.3035054854957216 3.46384464e-02 4.14637071e-02 1.44160835e-01 4.68819317e+01 7.10238640e+01 1.47955924e-03 5.08032973e-04 1.26278813e-02 2.30048593e-03 2.03887559e+00 2.59844089e-02 1.16975260e+00 1.02074125e-02 1.55871436e-01 1.38579510e-02 1.47912742e-01 2.43381416e-01 1.17221815e+00 3.49017736e+00 1.84696270e-08 3.19510120e-06 2.97989514e-04 4.95773671e-05 4.75866396e+01 2.34877284e-08 4.46575736e-07 3.35535270e-09 3.56723143e-05 7.85560321e-05 4.01878990e-07 3.44220687e-06 2.42730200e-08 3.88678593e-06 4.40012831e-03 1.36601816e-05 1.51225358e-01 2.03552258e-08
gen1390perm113 0.3039801644713641 3.46384464e-02 4.21626482e-02 1.43421102e-01 4.42723021e+01 7.75502231e+01 1.22680372e-03 4.35676896e-04 1.13360780e-02 1.86159264e-03 2.26198012e+00 2.50079866e-02 1.27419293e+00 1.02074125e-02 1.68461379e-01 1.33941118e-02 1.45605816e-01 2.50327942e-01 1.15625123e+00 3.35714438e+00 1.72396581e-08 3.42108755e-06 2.94804620e-04 4.92184841e-05 5.15912206e+01 2.17614143e-08 4.66693292e-07 3.09517452e-09 3.81194224e-05 7.21165675e-05 4.01878990e-07 3.58262279e-06 2.43426729e-08 4.22018513e-06 4.50179435e-03 1.30358109e-05 1.51225358e-01 1.42840261e-08
gen1390perm6 0.3048411206754699 3.46541427e-02 3.83660132e-02 1.43680080e-01 4.42723021e+01 8.42362069e+01 1.28409070e-03 4.30201641e-04 1.28860252e-02 1.76451110e-03 1.85819830e+00 2.92226832e-02 1.23350706e+00 1.02023825e-02 1.40030812e-01 1.35056866e-02 1.59489463e-01 2.43381416e-01 1.15064741e+00 3.32622148e+00 2.09480144e-08 3.13874999e-06 2.94804620e-04 5.27581437e-05 4.75866396e+01 2.29488983e-08 4.66693292e-07 3.35535270e-09 4.21547965e-05 7.13342564e-05 4.01878990e-07 3.10310472e-06 2.02767421e-08 3.99996992e-06 4.97312164e-03 1.31089528e-05 1.51225358e-01 1.48882471e-08
gen1390perm64 0.3055587605278071 3.66058630e-02 4.21626482e-02 1.06024479e-01 4.65299626e+01 7.12977261e+01 1.34670107e-03 4.54373856e-04 1.03875231e-02 2.36288647e-03 2.10163669e+00 2.79978369e-02 1.23350706e+00 1.02465863e-02 1.46583064e-01 1.38911037e-02 1.78803267e-01 2.53124475e-01 1.15064741e+00 3.44413496e+00 1.90000392e-08 3.48698994e-06 2.94804620e-04 4.54509851e-05 4.75866396e+01 2.17614143e-08 5.67219275e-07 3.30449544e-09 3.94771737e-05 7.95004291e-05 4.65570107e-07 3.44220687e-06 2.40237523e-08 3.99996992e-06 4.97312164e-03 1.33722083e-05 1.50782005e-01 1.58964524e-08
gen1390perm120 0.3057057679318714 3.41708194e-02 4.57179069e-02 1.34946186e-01 4.46817491e+01 7.79202515e+01 1.13563012e-03 5.46389069e-04 1.17599835e-02 2.36288647e-03 2.21705877e+00 2.79978369e-02 1.23350706e+00 1.02023825e-02 1.54135333e-01 1.54372234e-02 1.51207573e-01 2.53124475e-01 1.15064741e+00 3.32622148e+00 1.90000392e-08 3.80295693e-06 2.94804620e-04 5.00994199e-05 4.75866396e+01 2.29417820e-08 4.87291154e-07 3.46520618e-09 4.04626695e-05 7.35182140e-05 4.80988426e-07 3.44220687e-06 2.24960912e-08 3.99996992e-06 5.21589042e-03 1.33722083e-05 1.51225358e-01 1.46043108e-08
gen1390perm15 0.3058930866356100 3.50528106e-02 3.98927429e-02 1.40141483e-01 4.32145154e+01 7.32866762e+01 1.57510990e-03 4.77409914e-04 1.09066334e-02 2.13983440e-03 2.04110354e+00 2.69032525e-02 1.23350706e+00 1.02639560e-02 1.53178215e-01 1.36539688e-02 1.61040364e-01 2.55501121e-01 1.17221815e+00 3.37974069e+00 1.84696270e-08 3.57422788e-06 3.21021488e-04 4.89370133e-05 4.75866396e+01 2.14614723e-08 4.48241741e-07 3.33566617e-09 3.81194224e-05 7.69704392e-05 4.26327130e-07 2.45833899e-06 1.84889546e-08 4.00666182e-06 4.97312164e-03 1.23794321e-05 1.51225358e-01 1.97130113e-08
gen1390perm112 0.3059400263059607 3.42932840e-02 4.21626482e-02 1.26868706e-01 4.42723021e+01 7.78350208e+01 1.21823774e-03 5.18926762e-04 1.13360780e-02 2.04484992e-03 2.25112311e+00 2.79978369e-02 1.23350706e+00 1.02465863e-02 1.49046638e-01 1.40432826e-02 1.78803267e-01 2.33868764e-01 1.17221815e+00 3.02730930e+00 2.00966860e-08 3.53780106e-06 2.94804620e-04 4.95773671e-05 4.75866396e+01 2.25268898e-08 4.41681197e-07 3.28419202e-09 4.44983920e-05 7.41947380e-05 4.30344669e-07 3.44220687e-06 2.42730200e-08 3.99996992e-06 4.82068798e-03 1.45367783e-05 1.50782005e-01 1.46043108e-08
gen1390perm71 0.3067010427393868 3.86521863e-02 4.21626482e-02 1.06107622e-01 4.36175439e+01 8.63585943e+01 1.27010546e-03 5.26572328e-04 1.03875231e-02 1.76451110e-03 2.21799762e+00 2.92226832e-02 1.23350706e+00 1.02120790e-02 1.53178215e-01 1.35949327e-02 1.63644839e-01 2.43381416e-01 1.17053473e+00 3.27924377e+00 1.91278761e-08 3.19387040e-06 2.67046491e-04 4.89370133e-05 4.61124770e+01 2.28854878e-08 4.41681197e-07 3.55284658e-09 4.24239409e-05 7.24413014e-05 4.53994242e-07 3.58262279e-06 2.19190452e-08 3.73171640e-06 5.19883986e-03 1.34089350e-05 1.50782005e-01 1.80334262e-08
gen1390perm92 0.3074557674265810 3.46384464e-02 4.14637071e-02 1.11733550e-01 4.68819317e+01 7.33695599e+01 1.47955924e-03 5.55800905e-04 1.13360780e-02 2.22165069e-03 2.12837764e+00 2.57311769e-02 1.23350706e+00 1.02023825e-02 1.53178215e-01 1.18788310e-02 1.47912742e-01 2.49656944e-01 1.17221815e+00 3.90240900e+00 1.84696270e-08 3.30948817e-06 3.17447582e-04 5.28678763e-05 5.07182848e+01 2.12618244e-08 4.41681197e-07 3.52124359e-09 4.44983920e-05 7.85560321e-05 4.24248375e-07 3.44220687e-06 2.42730200e-08 3.88678593e-06 4.77196884e-03 1.34381277e-05 1.51225358e-01 2.03552258e-08
gen1390perm31 0.3076316260221428 3.41708194e-02 3.85431241e-02 1.24617051e-01 4.62007895e+01 8.58710940e+01 1.24709344e-03 5.46753903e-04 1.25991882e-02 2.36288647e-03 2.17426867e+00 2.79978369e-02 1.23350706e+00 9.70215739e-03 1.53178215e-01 1.45271251e-02 1.60125533e-01 2.43381416e-01 1.15625123e+00 3.59032292e+00 1.97812625e-08 3.53780106e-06 3.17257387e-04 4.98495496e-05 5.19813058e+01 1.93667097e-08 4.69554583e-07 3.49493433e-09 4.21547965e-05 7.15227909e-05 4.24248375e-07 3.10310472e-06 2.43426729e-08 3.80370842e-06 5.21589042e-03 1.42143483e-05 1.50782005e-01 2.11940515e-08
gen1390perm91 0.3096704081462983 3.56173974e-02 4.21626482e-02 1.40767641e-01 4.45285434e+01 8.57885586e+01 1.37804889e-03 5.08032973e-04 1.03875231e-02 2.00320312e-03 2.17426867e+00 2.59844089e-02 1.28895951e+00 1.07707403e-02 1.68461379e-01 1.38579510e-02 1.57148543e-01 2.37028452e-01 1.17221815e+00 3.49017736e+00 1.75002975e-08 3.85002093e-06 2.97519009e-04 5.00994199e-05 4.97568389e+01 2.11249113e-08 4.46575736e-07 3.65866724e-09 3.56723143e-05 6.40842201e-05 3.53299301e-07 3.44220687e-06 2.40237523e-08 3.96340887e-06 4.97312164e-03 1.29203555e-05 1.51225358e-01 1.77932015e-08
gen1390perm118 0.3097045715963668 3.29778805e-02 3.83660132e-02 1.20606969e-01 4.57024947e+01 8.12544058e+01 1.28409070e-03 4.30201641e-04 1.03875231e-02 2.40893024e-03 2.04110354e+00 2.92226832e-02 1.23350706e+00 9.49412360e-03 1.53178215e-01 1.35056866e-02 1.46094428e-01 2.43381416e-01 1.15657241e+00 4.03134490e+00 1.73218596e-08 3.34190443e-06 3.46839114e-04 5.94843268e-05 4.59352182e+01 2.29488983e-08 4.23090544e-07 3.28419202e-09 4.00566604e-05 7.93856644e-05 4.01878990e-07 3.28076616e-06 2.06446017e-08 3.99996992e-06 4.97312164e-03 1.30358109e-05 1.51225358e-01 2.19657323e-08
gen1390perm80 0.3109098531139443 3.41708194e-02 4.21626482e-02 1.25100336e-01 4.74067285e+01 7.79202515e+01 1.13563012e-03 5.55800905e-04 1.20220917e-02 2.13983440e-03 2.04110354e+00 2.59844089e-02 1.23350706e+00 1.02023825e-02 1.53178215e-01 1.59375131e-02 1.41114804e-01 2.66896088e-01 1.14833409e+00 3.32622148e+00 1.71282096e-08 3.09814692e-06 2.94804620e-04 5.30718035e-05 4.75866396e+01 2.22535159e-08 4.48241741e-07 3.27172313e-09 4.58587553e-05 7.09066444e-05 5.27904147e-07 3.44220687e-06 2.45081092e-08 3.93485190e-06 5.35755083e-03 1.33722083e-05 1.51225358e-01 1.37666279e-08
gen1390perm47 0.3109381269285940 3.58261249e-02 4.62964382e-02 1.34542385e-01 4.13792786e+01 8.57885586e+01 1.23624799e-03 5.26572328e-04 1.14910744e-02 1.75283891e-03 2.27192256e+00 2.70858984e-02 1.28895951e+00 1.07383284e-02 1.52558782e-01 1.34929133e-02 1.78803267e-01 2.43381416e-01 1.17221815e+00 3.90240900e+00 1.84696270e-08 3.41074770e-06 2.98386760e-04 4.87367960e-05 4.76498760e+01 1.99234707e-08 5.18840280e-07 2.98112734e-09 3.56723143e-05 7.85560321e-05 4.49703222e-07 3.34988232e-06 2.58351798e-08 4.00666182e-06 4.97312164e-03 1.37809625e-05 1.51225358e-01 1.40157144e-08
gen1390perm102 0.3123333579454430 3.46384464e-02 4.01310452e-02 1.06107622e-01 4.36175439e+01 7.12977261e+01 1.18656845e-03 4.35676896e-04 1.03875231e-02 1.95419904e-03 2.21799762e+00 2.79978369e-02 1.23350706e+00 1.02190087e-02 1.57489926e-01 1.35949327e-02 1.71552564e-01 2.43381416e-01 1.17053473e+00 3.44413496e+00 1.91278761e-08 3.19387040e-06 3.19442656e-04 4.95773671e-05 4.44326373e+01 1.88735284e-08 6.19205870e-07 3.92947186e-09 4.21547965e-05 7.24413014e-05 4.67892049e-07 3.29068956e-06 2.19190452e-08 3.73171640e-06 3.83616264e-03 1.34089350e-05 1.51225358e-01 1.27968830e-08
gen1390perm140 0.3132175319231803 3.14200567e-02 4.21626482e-02 1.26569660e-01 4.53729629e+01 7.10238640e+01 1.27010546e-03 6.10434668e-04 1.03875231e-02 1.86159264e-03 2.21799762e+00 2.59844089e-02 1.23350706e+00 1.07707403e-02 1.53178215e-01 1.31308684e-02 1.51854957e-01 2.50327942e-01 1.15625123e+00 3.35714438e+00 1.72396581e-08 3.16592035e-06 2.73161991e-04 4.95773671e-05 4.75866396e+01 2.17614143e-08 4.22016990e-07 3.12455197e-09 4.21547965e-05 6.97239061e-05 4.01878990e-07 3.58262279e-06 2.46594667e-08 3.88678593e-06 4.10313253e-03 1.30358109e-05 1.51225358e-01 1.90766802e-08
gen1390perm97 0.3143924129077598 3.54944096e-02 4.21626482e-02 1.34542385e-01 4.56097089e+01 7.75502231e+01 1.27010546e-03 4.71659855e-04 1.58022504e-02 1.83657122e-03 2.05075523e+00 2.95485775e-02 1.23350706e+00 1.06228529e-02 1.68461379e-01 1.25245825e-02 1.63915935e-01 2.37028452e-01 1.17221815e+00 3.34289695e+00 1.67823932e-08 3.76766875e-06 2.94804620e-04 4.95773671e-05 5.36842181e+01 2.17614143e-08 4.19964766e-07 3.38046107e-09 3.56723143e-05 7.69704392e-05 3.53299301e-07 3.77073794e-06 2.56142638e-08 3.92810511e-06 4.09932960e-03 1.34089350e-05 1.50782005e-01 1.33804930e-08
gen1390perm124 0.3162933395320302 3.66105441e-02 4.09431918e-02 1.34946186e-01 4.60556819e+01 7.91225644e+01 1.24709344e-03 5.91265474e-04 1.13360780e-02 1.76451110e-03 2.04110354e+00 2.59844089e-02 1.23350706e+00 1.02120790e-02 1.53178215e-01 1.34929133e-02 1.94197801e-01 2.43381416e-01 1.10547792e+00 3.59032292e+00 2.23423039e-08 3.42108755e-06 2.94804620e-04 4.95773671e-05 5.12244957e+01 2.17614143e-08 4.41681197e-07 3.31481988e-09 4.21547965e-05 7.09853455e-05 4.01878990e-07 3.83285886e-06 2.43426729e-08 3.80370842e-06 4.65004498e-03 1.30358109e-05 1.50782005e-01 1.96534854e-08
gen1390perm41 0.3164640662662099 3.34373209e-02 4.00717915e-02 1.34542385e-01 4.37109843e+01 8.57885586e+01 1.23669117e-03 5.21807431e-04 1.53355122e-02 2.05264031e-03 2.39223245e+00 2.81485102e-02 1.22028565e+00 1.07383284e-02 1.68461379e-01 1.29137319e-02 1.55882399e-01 2.43610195e-01 1.17221815e+00 3.80439217e+00 1.97970778e-08 3.37854166e-06 3.21021488e-04 5.41478242e-05 4.70956460e+01 2.49060030e-08 4.49341019e-07 3.83682967e-09 4.00566604e-05 7.25678340e-05 3.53299301e-07 3.44220687e-06 1.92647892e-08 4.08571509e-06 5.24932709e-03 1.35510746e-05 1.51225358e-01 1.94511402e-08
gen1390perm59 0.3198315301153981 3.66105441e-02 4.21626482e-02 1.34946186e-01 4.35011671e+01 7.27591955e+01 1.13897717e-03 5.55800905e-04 9.89202605e-03 2.13983440e-03 2.04110354e+00 2.79978369e-02 1.23350706e+00 9.91696302e-03 1.53178215e-01 1.35810274e-02 1.51854957e-01 2.53124475e-01 1.17221815e+00 3.32150382e+00 1.84696270e-08 3.42108755e-06 3.21021488e-04 4.95773671e-05 4.58526752e+01 2.00322921e-08 4.05315191e-07 3.57686953e-09 4.21547965e-05 7.26550492e-05 4.46602834e-07 3.53124312e-06 2.36177850e-08 3.65157024e-06 5.17513857e-03 1.32420314e-05 1.50771729e-01 1.80410475e-08
