Permutation Chi-Sq km10__FREE km11__FREE km12__FREE km13__FREE km14__FREE km15__FREE km16__FREE km17__FREE km18__FREE km19__FREE km1__FREE km20__FREE km21__FREE km22__FREE km23__FREE km24__FREE km2__FREE km3__FREE km9__FREE kp10__FREE kp11__FREE kp12__FREE kp13__FREE kp14__FREE kp15__FREE kp17__FREE kp18__FREE kp19__FREE kp1__FREE kp20__FREE kp21__FREE kp22__FREE kp23__FREE kp24__FREE kp2__FREE kp3__FREE kp9__FREE
gen1428perm112 0.4210134189156223 1.26519689e-01 3.90035495e-01 3.73752699e-03 7.23968870e-04 2.92504279e-03 3.25903624e+00 1.02517260e-03 1.91749128e-01 1.91532037e-02 1.00995019e-01 1.05320417e-01 7.74287979e-04 6.95206231e-02 1.96265738e-02 2.14012210e+00 5.33721195e-02 8.50930677e-02 8.21431172e-01 1.57401221e+01 1.00736265e-05 6.91232626e-07 3.36484303e-05 2.18496294e-04 2.19880998e+00 1.71782848e-08 1.40910847e-05 3.31030481e-07 9.18270503e-07 1.58835785e-05 3.04050346e-08 1.21424199e-08 2.66159154e-08 4.72328294e-07 1.02713740e-05 4.25112420e-06 1.11725843e-01 3.14414380e-07
gen1428perm125 0.4210587398429071 1.24196265e-01 4.04423845e-01 4.10508818e-03 6.74440124e-04 2.99400404e-03 3.25325815e+00 1.02517260e-03 1.90733594e-01 1.79789844e-02 9.83398206e-02 1.03150403e-01 7.88139128e-04 6.95206231e-02 1.96265738e-02 2.14012210e+00 5.59429788e-02 8.50930677e-02 8.21431172e-01 1.57749251e+01 1.08882133e-05 7.10258346e-07 3.22253209e-05 2.12799169e-04 2.19880998e+00 1.55393384e-08 1.47086304e-05 3.31030481e-07 1.02084329e-06 1.58835785e-05 2.70829590e-08 1.26132113e-08 2.66159154e-08 4.72328294e-07 1.02713740e-05 4.29516054e-06 1.11725843e-01 3.09230307e-07
gen1428perm139 0.4214633603472195 1.20842310e-01 4.16846004e-01 4.46186819e-03 6.92806300e-04 2.75026956e-03 3.25325815e+00 1.05218907e-03 1.91749128e-01 1.97277738e-02 1.00995019e-01 1.64744415e-01 8.53660740e-04 6.68171247e-02 1.50827584e-02 1.99162964e+00 5.60889327e-02 8.50930677e-02 8.20821423e-01 1.63016953e+01 9.69034072e-06 7.10258346e-07 3.15598985e-05 2.04273177e-04 2.18442957e+00 1.53416238e-08 1.38675843e-05 2.90677458e-07 1.06783835e-06 1.58971973e-05 2.87848329e-08 1.24049477e-08 2.77647860e-08 4.40686010e-07 1.02713740e-05 4.97911902e-06 1.11725843e-01 3.41761593e-07
gen1428perm31 0.4215727366186098 1.24196265e-01 4.04423845e-01 4.32658454e-03 8.13343417e-04 2.50820774e-03 3.25325815e+00 1.05218907e-03 1.91749128e-01 1.73967378e-02 1.07193697e-01 1.01964822e-01 7.79083522e-04 6.37678110e-02 1.63991473e-02 2.14012210e+00 5.15597697e-02 8.50930677e-02 8.21431172e-01 1.66220914e+01 1.08882133e-05 7.29676902e-07 3.39984154e-05 2.05128136e-04 2.05937555e+00 1.55393384e-08 1.46685821e-05 2.74706214e-07 1.16625742e-06 1.53250757e-05 2.95531536e-08 1.26132113e-08 2.94869530e-08 4.25174031e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 3.14414380e-07
gen1428perm137 0.4220455527635480 1.25212025e-01 4.10687877e-01 4.22923305e-03 7.24744204e-04 2.35957206e-03 3.08615481e+00 1.05463738e-03 2.01135746e-01 1.79679092e-02 1.00995019e-01 9.25863509e-02 8.39273189e-04 6.37678110e-02 1.93859708e-02 1.90378434e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.60970038e+01 9.69034072e-06 6.88270085e-07 3.45651551e-05 2.04916014e-04 2.13176318e+00 1.54956553e-08 1.39621978e-05 3.02382308e-07 1.01010199e-06 1.58971973e-05 2.72512077e-08 1.26555907e-08 2.96776603e-08 4.70741485e-07 1.01327205e-05 4.62498604e-06 1.13814070e-01 2.92120303e-07
gen1428perm53 0.4223530054206533 1.16390662e-01 4.04423845e-01 3.88586014e-03 7.23968870e-04 2.60925642e-03 3.25325815e+00 1.02517260e-03 1.91749128e-01 1.73967378e-02 9.32335431e-02 1.04515997e-01 7.88256298e-04 7.37895556e-02 1.94272411e-02 2.02241743e+00 5.97078777e-02 8.50930677e-02 8.21431172e-01 1.82308381e+01 1.15279224e-05 7.10258346e-07 3.36484303e-05 2.22955941e-04 2.05937555e+00 1.55393384e-08 1.38839511e-05 2.69355373e-07 1.03188523e-06 1.53250757e-05 2.52993670e-08 1.36889215e-08 2.82346388e-08 4.52069290e-07 1.02260298e-05 4.80815807e-06 1.11725843e-01 3.18357186e-07
gen1428perm18 0.4229037666600934 1.25827187e-01 3.90035495e-01 3.74615923e-03 6.76889471e-04 2.52054865e-03 3.22951270e+00 1.02517260e-03 1.99128780e-01 1.79679092e-02 1.00995019e-01 1.01964822e-01 8.94107781e-04 6.19713606e-02 1.58334776e-02 2.15548279e+00 5.19251441e-02 8.50930677e-02 8.21431172e-01 1.57401221e+01 1.01632786e-05 6.91232626e-07 2.97505421e-05 2.01802648e-04 1.95343520e+00 1.54956553e-08 1.39288467e-05 3.15720704e-07 9.90135889e-07 1.53471042e-05 2.87848329e-08 1.25881975e-08 2.96776603e-08 4.72328294e-07 1.02713740e-05 4.77059650e-06 1.11725843e-01 3.15776051e-07
gen1428perm1 0.4232428149373643 1.25212025e-01 3.87019916e-01 4.22923305e-03 7.24744204e-04 2.52054865e-03 3.25325815e+00 1.05218907e-03 1.93663023e-01 1.79679092e-02 1.00995019e-01 1.01525751e-01 7.88256298e-04 6.37678110e-02 1.83928785e-02 2.05437954e+00 5.20622473e-02 8.56501440e-02 8.10890999e-01 1.51018965e+01 1.15279224e-05 6.91232626e-07 3.05191567e-05 1.86870283e-04 2.22509181e+00 1.43024742e-08 1.46531697e-05 2.90653070e-07 9.07785425e-07 1.55344359e-05 2.75680090e-08 1.28468424e-08 2.59584805e-08 5.00237095e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 3.03632288e-07
gen1428perm23 0.4236597615988156 1.31699674e-01 3.92777316e-01 3.53671725e-03 7.58897031e-04 2.75026956e-03 3.25325815e+00 1.05218907e-03 1.90733594e-01 1.95960609e-02 1.00995019e-01 1.00192204e-01 7.43864721e-04 6.20212814e-02 1.83928785e-02 2.01618310e+00 5.60889327e-02 9.10815665e-02 8.21431172e-01 1.57401221e+01 1.08882133e-05 6.91232626e-07 2.97505421e-05 2.06505898e-04 2.19880998e+00 1.44573410e-08 1.47323682e-05 3.02382308e-07 9.26599100e-07 1.54833668e-05 2.74541325e-08 1.16537155e-08 2.78597165e-08 4.99105332e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 2.99189729e-07
gen1428perm27 0.4237755474184061 1.26216219e-01 3.97258256e-01 3.88586014e-03 7.05439137e-04 2.60925642e-03 3.25845625e+00 1.05218907e-03 1.91749128e-01 1.76802980e-02 9.94926356e-02 1.01964822e-01 8.46950242e-04 6.88532706e-02 1.79391522e-02 2.14012210e+00 5.60889327e-02 8.63117240e-02 8.18460118e-01 1.57749251e+01 1.08882133e-05 7.10258346e-07 3.57709983e-05 2.06375068e-04 2.19880998e+00 1.40545994e-08 1.47086304e-05 3.02382308e-07 1.10916873e-06 1.44691961e-05 2.74079608e-08 1.35270015e-08 2.96776603e-08 4.88089991e-07 1.02713740e-05 5.00725233e-06 1.11725843e-01 3.54761760e-07
gen1428perm57 0.4241507675706950 1.26216219e-01 4.04423845e-01 3.71807477e-03 7.23968870e-04 2.70669738e-03 3.08713459e+00 1.08696856e-03 1.91749128e-01 1.68709826e-02 1.03983768e-01 1.01525751e-01 6.81159520e-04 7.73175737e-02 1.80310519e-02 2.14012210e+00 5.60889327e-02 8.63117240e-02 8.21431172e-01 1.93774353e+01 1.15279224e-05 7.10258346e-07 3.74894224e-05 2.12799169e-04 2.19880998e+00 1.54956553e-08 1.47296535e-05 2.97693114e-07 1.06892273e-06 1.58971973e-05 2.74079608e-08 1.38100431e-08 3.31097857e-08 4.72328294e-07 1.00773729e-05 4.96748771e-06 1.11725843e-01 3.27946739e-07
gen1428perm97 0.4247890250626526 1.29385074e-01 4.21399075e-01 4.65294874e-03 7.33694894e-04 2.55174577e-03 3.25903521e+00 1.04052308e-03 1.89131849e-01 1.90480650e-02 1.00995019e-01 9.40890192e-02 8.16094919e-04 7.93454430e-02 1.94100420e-02 2.14012210e+00 6.03378127e-02 7.75516951e-02 8.21431172e-01 1.72000767e+01 1.08882133e-05 7.41780324e-07 3.36484303e-05 2.12799169e-04 2.09433276e+00 1.43024742e-08 1.48848500e-05 3.05004104e-07 1.04348501e-06 1.38892117e-05 2.84074007e-08 1.18471583e-08 2.96776603e-08 4.33881155e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 3.06866781e-07
gen1428perm58 0.4248595027361124 1.24196265e-01 4.04423845e-01 3.69065081e-03 7.15839794e-04 2.81042714e-03 3.25325815e+00 1.02517260e-03 1.93271733e-01 1.79789844e-02 9.36650640e-02 9.19956114e-02 8.30610533e-04 6.96435542e-02 2.08501844e-02 2.09550828e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.45730416e+01 1.19157608e-05 6.66016979e-07 3.35366308e-05 1.94812984e-04 2.19880998e+00 1.54226188e-08 1.47086304e-05 2.84908265e-07 9.99971461e-07 1.48339983e-05 2.80993947e-08 1.35270015e-08 2.96776603e-08 4.45913125e-07 1.02713740e-05 4.68663152e-06 1.11725843e-01 3.16399224e-07
gen1428perm22 0.4250116017110652 1.26216219e-01 4.21399075e-01 3.97286621e-03 7.23968870e-04 2.99400404e-03 3.25325815e+00 1.02517260e-03 2.08581845e-01 1.86860813e-02 1.00995019e-01 1.01525751e-01 8.31367289e-04 7.93454430e-02 1.50827584e-02 2.03308833e+00 5.29091474e-02 8.50930677e-02 8.21431172e-01 1.69674117e+01 1.01632786e-05 6.91232626e-07 2.98528167e-05 2.12799169e-04 2.18105121e+00 1.55393384e-08 1.47323682e-05 3.33052715e-07 1.06636541e-06 1.54833668e-05 2.87476930e-08 1.29602676e-08 3.03188614e-08 4.54634792e-07 1.06257045e-05 4.62498604e-06 1.11725843e-01 3.20888263e-07
gen1428perm89 0.4250791445992442 1.24196265e-01 4.21399075e-01 4.38912091e-03 7.63160705e-04 3.06234460e-03 3.25325815e+00 1.04033126e-03 1.90733594e-01 1.79679092e-02 9.63814591e-02 1.59848261e-01 9.39618613e-04 7.93454430e-02 1.87924372e-02 1.92080081e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.59533395e+01 9.69034072e-06 6.88270085e-07 3.67674887e-05 2.06505898e-04 2.05040068e+00 1.69122726e-08 1.47086304e-05 3.33052715e-07 1.09892360e-06 1.50229408e-05 3.06448639e-08 1.18471583e-08 2.86503764e-08 4.65292347e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 3.41287015e-07
gen1428perm32 0.4250921876939542 1.33032329e-01 4.21399075e-01 4.08210660e-03 7.23968870e-04 2.52054865e-03 3.24939489e+00 1.05218907e-03 1.85720349e-01 1.79679092e-02 1.00995019e-01 1.04515997e-01 7.30207661e-04 7.58351551e-02 2.03322641e-02 1.97792602e+00 5.60889327e-02 8.04506836e-02 8.21431172e-01 1.57401221e+01 1.21801463e-05 7.10258346e-07 3.36484303e-05 2.12739331e-04 2.13720676e+00 1.43024742e-08 1.38839511e-05 3.02382308e-07 1.30581491e-06 1.55221148e-05 2.95531536e-08 1.14294984e-08 2.98900176e-08 4.84299239e-07 1.02713740e-05 4.59959572e-06 1.11725843e-01 3.08751304e-07
gen1428perm118 0.4253425144211650 1.25212025e-01 3.90035495e-01 4.32633472e-03 6.76889471e-04 2.52054865e-03 3.25325815e+00 1.05218907e-03 1.92517741e-01 1.64331385e-02 9.85727481e-02 1.59848261e-01 9.70153198e-04 5.92953197e-02 1.50827584e-02 1.82682917e+00 5.83214570e-02 8.16359150e-02 8.21431172e-01 1.57401221e+01 1.14872970e-05 6.91232626e-07 3.10157628e-05 2.05128136e-04 2.19880998e+00 1.54956553e-08 1.47323682e-05 3.02382308e-07 1.10371985e-06 1.45247370e-05 2.64490118e-08 1.16537155e-08 2.66159154e-08 4.68164317e-07 9.69459114e-06 4.62498604e-06 1.11725843e-01 3.28206962e-07
gen1428perm11 0.4261555802043316 1.24196265e-01 3.93674329e-01 3.88586014e-03 7.43055932e-04 2.55174577e-03 3.24939489e+00 1.02517260e-03 1.91749128e-01 1.79789844e-02 1.00995019e-01 1.04515997e-01 7.79083522e-04 6.88532706e-02 2.08501844e-02 1.99638853e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.59533395e+01 1.16454378e-05 7.41780324e-07 3.57709983e-05 2.12799169e-04 2.19880998e+00 1.40545994e-08 1.47086304e-05 3.05809679e-07 1.10916873e-06 1.38892117e-05 2.94862420e-08 8.13384538e-09 2.96776603e-08 4.72328294e-07 1.02713740e-05 4.68663152e-06 1.11418310e-01 3.54761760e-07
gen1428perm67 0.4262294315301998 1.29385074e-01 3.89470202e-01 4.22923305e-03 7.24744204e-04 2.79719962e-03 3.24939489e+00 1.05218907e-03 1.97420942e-01 2.00762127e-02 1.08250168e-01 1.04515997e-01 7.79083522e-04 6.70684195e-02 1.87924372e-02 1.95601094e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.72000767e+01 1.26001068e-05 7.44719323e-07 3.67987738e-05 2.12799169e-04 2.08794078e+00 1.49615647e-08 1.58215736e-05 3.05809679e-07 1.30581491e-06 1.51790890e-05 2.74079608e-08 1.26132113e-08 3.08079118e-08 4.84299239e-07 1.02713740e-05 4.67591367e-06 1.11725843e-01 3.29841364e-07
gen1428perm24 0.4265811633702151 1.25212025e-01 4.04423845e-01 4.31777950e-03 6.76889471e-04 2.57576515e-03 3.25325815e+00 1.04214223e-03 1.90733594e-01 1.84158346e-02 1.07064619e-01 1.50978463e-01 8.26072852e-04 7.51217872e-02 1.50827584e-02 2.14012210e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.79179991e+01 1.09674313e-05 7.10258346e-07 2.84663057e-05 2.16885040e-04 2.18105121e+00 1.54956553e-08 1.47086304e-05 2.76803523e-07 9.17492788e-07 1.59606696e-05 3.04103045e-08 1.39924798e-08 2.76980145e-08 4.84791772e-07 1.02713740e-05 4.62498604e-06 1.13504664e-01 3.20603582e-07
gen1428perm123 0.4268570552565333 1.19355098e-01 3.90035495e-01 3.57253947e-03 7.23968870e-04 2.99400404e-03 3.25325815e+00 9.96431743e-04 1.90733594e-01 1.70831469e-02 1.00995019e-01 1.60221405e-01 7.88256298e-04 7.37895556e-02 1.86465196e-02 2.02241743e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.60854481e+01 1.17663024e-05 6.91232626e-07 3.17417747e-05 1.94107363e-04 2.18105121e+00 1.55393384e-08 1.47323682e-05 2.69355373e-07 1.07897041e-06 1.54482378e-05 3.02854214e-08 1.36889215e-08 2.22855703e-08 4.52069290e-07 1.08623890e-05 4.62498604e-06 1.11725843e-01 3.51313487e-07
gen1428perm143 0.4269260612220215 1.26934865e-01 4.21399075e-01 3.97286621e-03 7.95229685e-04 2.55174577e-03 3.25325815e+00 1.03194178e-03 1.81430428e-01 1.79679092e-02 1.03797077e-01 1.01964822e-01 8.56774033e-04 6.98773690e-02 2.16961791e-02 2.14012210e+00 5.20942221e-02 8.50930677e-02 8.21431172e-01 1.59533395e+01 9.09088603e-06 7.54306546e-07 3.26384307e-05 2.12799169e-04 2.19880998e+00 1.70306080e-08 1.47086304e-05 3.05809679e-07 1.09853931e-06 1.36943418e-05 2.74079608e-08 1.26132113e-08 3.28876220e-08 4.35110236e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 3.06866781e-07
gen1428perm45 0.4270407955537831 1.26216219e-01 4.04423845e-01 3.88586014e-03 6.87220483e-04 2.55174577e-03 3.25845625e+00 1.05218907e-03 1.81267665e-01 1.96049200e-02 1.00995019e-01 1.01964822e-01 7.88256298e-04 7.51217872e-02 1.83928785e-02 2.21855494e+00 5.59429788e-02 9.12579158e-02 8.21431172e-01 1.85643057e+01 9.69034072e-06 7.10258346e-07 2.84663057e-05 2.04273177e-04 2.04931951e+00 1.43024742e-08 1.47086304e-05 2.76803523e-07 1.16625742e-06 1.53250757e-05 2.95531536e-08 1.26132113e-08 2.74715667e-08 4.59782113e-07 1.07280760e-05 4.62498604e-06 1.11725843e-01 3.08542138e-07
gen1428perm144 0.4277835586845399 1.29385074e-01 4.22197053e-01 4.24527809e-03 7.94036341e-04 2.57446423e-03 3.25325815e+00 1.01725240e-03 1.91749128e-01 1.79679092e-02 1.00995019e-01 9.76392680e-02 7.79083522e-04 7.63710902e-02 1.90501837e-02 2.10163231e+00 5.22353091e-02 8.56048767e-02 8.21431172e-01 1.76376871e+01 8.77012794e-06 7.50950558e-07 3.08403178e-05 2.06375068e-04 2.19880998e+00 1.54956553e-08 1.47086304e-05 3.05809679e-07 1.12072606e-06 1.33716780e-05 2.74079608e-08 1.32251754e-08 2.53649540e-08 4.42763728e-07 1.03633660e-05 4.33262773e-06 1.11725843e-01 3.54761760e-07
gen1428perm54 0.4279900603405002 1.14477736e-01 3.90035495e-01 3.47937094e-03 7.23968870e-04 3.22684283e-03 3.24939489e+00 1.05218907e-03 1.90733594e-01 1.79679092e-02 1.00995019e-01 1.40597332e-01 7.79083522e-04 7.51217872e-02 1.63991473e-02 1.84075170e+00 5.60889327e-02 8.48622125e-02 8.21431172e-01 1.59533395e+01 1.08882133e-05 7.24940035e-07 3.61232317e-05 2.12739331e-04 2.18105121e+00 1.46562791e-08 1.47323682e-05 2.79696114e-07 1.30581491e-06 1.54482378e-05 2.95531536e-08 1.14294984e-08 2.98900176e-08 4.84299239e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 2.88103829e-07
gen1428perm42 0.4280832596167372 1.25212025e-01 3.90035495e-01 4.32633472e-03 7.17961966e-04 2.74209901e-03 3.25325815e+00 1.05218907e-03 1.90733594e-01 2.10322035e-02 9.59697594e-02 1.01975265e-01 7.03433549e-04 6.20212814e-02 1.50827584e-02 2.05595660e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.57401221e+01 1.01632786e-05 6.91232626e-07 2.97505421e-05 1.97736994e-04 2.18105121e+00 1.50425994e-08 1.61869447e-05 3.02382308e-07 1.00007738e-06 1.54833668e-05 3.04103045e-08 1.16537155e-08 2.76980145e-08 4.84791772e-07 1.02713740e-05 4.31520907e-06 1.11725843e-01 3.03632288e-07
gen1428perm41 0.4281013191215670 1.32407984e-01 3.90035495e-01 4.31777950e-03 6.76889471e-04 2.75026956e-03 3.25325815e+00 1.05218907e-03 1.90733594e-01 1.97012877e-02 1.00995019e-01 1.50978463e-01 7.88256298e-04 6.20212814e-02 1.50827584e-02 2.01618310e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.60032134e+01 1.01632786e-05 6.91232626e-07 3.08028652e-05 2.06505898e-04 2.18105121e+00 1.48361314e-08 1.47323682e-05 2.95486759e-07 1.00007738e-06 1.42866177e-05 3.02854214e-08 1.30070889e-08 2.63238251e-08 4.94847415e-07 9.81880947e-06 4.62498604e-06 1.11725843e-01 3.41287015e-07
gen1428perm21 0.4281775137918461 1.24196265e-01 3.90035495e-01 3.87986217e-03 6.83085702e-04 2.55174577e-03 3.25325815e+00 1.04052308e-03 1.91749128e-01 1.79679092e-02 1.02148981e-01 1.01525751e-01 7.88256298e-04 6.27348389e-02 1.87924372e-02 2.02878346e+00 5.83936169e-02 8.50930677e-02 8.21431172e-01 1.59913440e+01 9.69034072e-06 7.41780324e-07 2.97505421e-05 2.06307859e-04 2.19880998e+00 1.35505673e-08 1.53362809e-05 3.02382308e-07 9.90135889e-07 1.70025163e-05 3.02854214e-08 1.30070889e-08 2.66159154e-08 4.69354909e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 3.03632288e-07
gen1428perm75 0.4284833602281728 1.24312427e-01 3.84982916e-01 4.24520347e-03 7.24744204e-04 2.55174577e-03 3.25325815e+00 1.02517260e-03 1.93351868e-01 1.79679092e-02 1.00995019e-01 1.04365824e-01 7.41547230e-04 7.14804391e-02 1.96265738e-02 2.02241743e+00 5.60889327e-02 8.08294080e-02 8.21431172e-01 1.60762919e+01 9.69034072e-06 6.91232626e-07 3.08403178e-05 2.12799169e-04 2.19880998e+00 1.55393384e-08 1.36866965e-05 2.69355373e-07 1.07897041e-06 1.54482378e-05 2.84074007e-08 1.36889215e-08 3.03582719e-08 4.65292347e-07 1.02713740e-05 4.90456017e-06 1.11725843e-01 3.06866781e-07
gen1428perm104 0.4285323512687722 1.21674975e-01 4.22197053e-01 3.97286621e-03 7.24744204e-04 2.50085308e-03 3.21397690e+00 1.05218907e-03 1.90733594e-01 1.79679092e-02 1.00995019e-01 1.01525751e-01 7.88256298e-04 6.98773690e-02 2.06128690e-02 2.14351644e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.48601218e+01 1.01143734e-05 6.91232626e-07 3.67987738e-05 2.12799169e-04 2.19880998e+00 1.54956553e-08 1.47086304e-05 2.84908265e-07 1.16625742e-06 1.38892117e-05 2.74079608e-08 1.26132113e-08 2.74715667e-08 5.02901497e-07 1.10132336e-05 4.68663152e-06 1.11725843e-01 3.29841364e-07
gen1428perm66 0.4286371046668562 1.25754553e-01 3.94916417e-01 4.37067983e-03 7.24744204e-04 2.55174577e-03 3.25325815e+00 1.05218907e-03 1.93271733e-01 1.89962164e-02 1.00995019e-01 1.04365824e-01 8.59104928e-04 7.37895556e-02 1.96265738e-02 1.96006037e+00 5.50632527e-02 8.50930677e-02 8.21431172e-01 1.57401221e+01 1.04548396e-05 7.46716106e-07 3.10965803e-05 2.05128136e-04 2.19880998e+00 1.40127534e-08 1.34228551e-05 2.80112702e-07 1.02539498e-06 1.58971973e-05 2.75677947e-08 1.26555907e-08 2.96776603e-08 4.65292347e-07 1.02713740e-05 4.38355855e-06 1.11725843e-01 3.06866781e-07
gen1428perm99 0.4287175435528304 1.25212025e-01 4.27885924e-01 4.24840546e-03 6.92915378e-04 2.43105306e-03 3.25325815e+00 1.02485253e-03 1.91749128e-01 1.79679092e-02 1.00995019e-01 1.02742933e-01 7.41103028e-04 7.51217872e-02 1.97724354e-02 1.96006037e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.38391008e+01 1.13556193e-05 6.91232626e-07 2.66572722e-05 2.05128136e-04 2.22329224e+00 1.55484682e-08 1.34935614e-05 3.25037812e-07 1.16625742e-06 1.68554127e-05 2.74079608e-08 1.26132113e-08 2.74715667e-08 4.79747065e-07 1.11622126e-05 4.68663152e-06 1.11725843e-01 3.58586170e-07
gen1428perm91 0.4294270466121028 1.29385074e-01 4.04423845e-01 3.52847052e-03 6.57266772e-04 2.69288966e-03 3.25325815e+00 1.01442196e-03 1.91749128e-01 1.79679092e-02 1.00995019e-01 9.19918305e-02 8.28139439e-04 7.51217872e-02 1.39801880e-02 2.06010852e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.76376871e+01 1.01632786e-05 6.65967016e-07 2.97505421e-05 2.01802648e-04 2.19880998e+00 1.58933273e-08 1.37527506e-05 3.05004104e-07 1.16625742e-06 1.64995219e-05 3.02854214e-08 1.25881975e-08 2.87673364e-08 4.29073927e-07 1.12159398e-05 4.63588076e-06 1.11725843e-01 2.92120303e-07
gen1428perm69 0.4294770210416127 1.26216219e-01 4.04423845e-01 3.61143708e-03 7.24744204e-04 2.46426714e-03 3.41765901e+00 1.05218907e-03 2.05471015e-01 1.79679092e-02 1.00995019e-01 1.01964822e-01 7.86005864e-04 8.00161320e-02 1.83928785e-02 2.14012210e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.57749251e+01 1.26001068e-05 7.10258346e-07 2.84663057e-05 1.95668354e-04 2.19880998e+00 1.58933273e-08 1.47086304e-05 3.29286337e-07 1.16598422e-06 1.53250757e-05 2.95531536e-08 1.33517752e-08 2.88562648e-08 4.64625018e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 3.29841364e-07
gen1428perm13 0.4298673430739428 1.23926836e-01 3.90035495e-01 3.61276876e-03 7.24744204e-04 2.92504279e-03 3.25325815e+00 1.05218907e-03 1.91749128e-01 1.79679092e-02 1.00995019e-01 1.01964822e-01 8.94107781e-04 5.77196642e-02 1.97724354e-02 2.14012210e+00 5.54965881e-02 8.75332215e-02 8.21431172e-01 1.57401221e+01 8.86321289e-06 6.47578914e-07 3.04206787e-05 2.12799169e-04 2.05392500e+00 1.55484682e-08 1.35490393e-05 2.75688401e-07 1.05488684e-06 1.50062353e-05 2.74079608e-08 1.18246997e-08 2.67781059e-08 4.72328294e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 3.03632288e-07
gen1428perm86 0.4302184955482090 1.24039328e-01 3.90035495e-01 3.98174409e-03 6.76889471e-04 2.75026956e-03 3.25325815e+00 1.05218907e-03 1.80252473e-01 1.92635062e-02 9.41690143e-02 1.01975265e-01 7.88256298e-04 7.37895556e-02 1.96265738e-02 2.14351644e+00 5.56066424e-02 8.50930677e-02 8.21431172e-01 1.59533395e+01 9.69034072e-06 6.91232626e-07 2.94529382e-05 2.42202988e-04 2.08456210e+00 1.45925231e-08 1.38675843e-05 2.96338353e-07 1.30581491e-06 1.53198402e-05 3.00139487e-08 1.33170165e-08 2.72803072e-08 4.72410533e-07 1.02713740e-05 4.62498604e-06 1.11725843e-01 3.41761593e-07
gen1428perm56 0.4308171828875464 1.24196265e-01 3.92143794e-01 3.93222782e-03 6.76889471e-04 2.60925642e-03 3.25325815e+00 1.05218907e-03 1.90733594e-01 1.79679092e-02 1.00995019e-01 1.02438995e-01 7.88256298e-04 6.37678110e-02 1.88241173e-02 2.08702671e+00 5.17397980e-02 8.50930677e-02 8.21431172e-01 1.63016953e+01 1.08882133e-05 6.91232626e-07 3.25363459e-05 2.12799169e-04 2.19880998e+00 1.54956553e-08 1.59780015e-05 2.96725064e-07 1.20434195e-06 1.53471042e-05 3.11291035e-08 9.76710088e-09 2.85008377e-08 4.94786891e-07 1.02713740e-05 5.00141705e-06 1.11725843e-01 3.06866781e-07
gen1428perm33 0.4311698290303699 1.18271491e-01 3.90035495e-01 3.95095455e-03 7.24744204e-04 2.55094947e-03 3.25325815e+00 9.68527773e-04 1.90733594e-01 1.79679092e-02 1.00995019e-01 1.01525751e-01 8.96090112e-04 6.37678110e-02 1.88761012e-02 2.14800196e+00 5.60889327e-02 8.50930677e-02 8.21431172e-01 1.57401221e+01 1.08882133e-05 6.91232626e-07 3.62040032e-05 1.89477152e-04 2.17409529e+00 1.54956553e-08 1.41894973e-05 2.84497396e-07 1.05526645e-06 1.64922550e-05 3.15782422e-08 1.16537155e-08 2.76980145e-08 4.34201248e-07 1.10370398e-05 4.62498604e-06 1.11547440e-01 3.15776051e-07
gen1428perm73 0.4313333920470320 1.26216219e-01 4.21399075e-01 3.71807477e-03 7.24744204e-04 2.74912398e-03 3.08172530e+00 1.04052308e-03 1.91749128e-01 1.79679092e-02 1.00995019e-01 1.01525751e-01 6.96000533e-04 7.93454430e-02 1.87924372e-02 2.14012210e+00 5.83706902e-02 8.50930677e-02 8.21431172e-01 1.59913440e+01 1.08882133e-05 6.91232626e-07 3.42897492e-05 2.06375068e-04 2.19880998e+00 1.35505673e-08 1.45769248e-05 3.05809679e-07 1.13311470e-06 1.30689226e-05 2.69901900e-08 1.26132113e-08 3.28734868e-08 4.72328294e-07 1.02713740e-05 4.45567750e-06 1.11725843e-01 3.06866781e-07
